query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,judge_gpt5_faithful,judge_gpt5_reason,judge_gpt41_faithful,judge_gpt41_reason,judge_gemini_faithful,judge_gemini_reason,judge_unanimous
"What franchise of the pro soccer organization headquartered in New York, is based in the city that produced the album considered the true portrait of the No Wave movement?",2-hop,vanilla,azure,none,0,2941,984,113,1097,MQ-128-P05;MQ-128-P03;MQ-128-P11;MQ-050-P11;MQ-128-P17,MQ-128-P05;MQ-128-P03;MQ-128-P11;MQ-050-P11;MQ-128-P17,5,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,"All claims about Major League Soccer's headquarters, New York City FC, and the No Wave scene and its album are directly supported by the provided contexts.",,skipped,True
Who is the mother of the founder of Mormonism?,1-hop,agentic-graph,azure,none,0,5191,2085,65,2150,,,0,3,continue,semantic,,,True,"The answer contains no factual claims, so there is nothing unsupported by the empty contexts.",True,The answer correctly states that there is no information in the contexts related to the question.,,skipped,True
Who is the king that translated the Bible and was on the throne when MacBeth was written?,1-hop,agentic-graph,azure,none,0,13024,4139,281,4420,MQ-048-P16;MQ-048-P04;MQ-048-P17;MQ-048-P00;MQ-120-P07,MQ-048-P16;MQ-048-P04;MQ-048-P17;MQ-048-P00;MQ-120-P07,5,3,continue,semantic,,,False,"The contexts are about satellites and sports and provide no support for any claim about a king, Bible translation, or Macbeth.",True,The answer only summarizes the absence of relevant information in the retrieved contexts and does not make unsupported claims.,,skipped,False
When did the country with a co-official language used in the film titled after the city that is the final resting place of Tito first attend the Olympics games?,3+-hop,vanilla,azure,none,0,3201,863,124,987,MQ-161-P13;MQ-169-P17;MQ-161-P03;MQ-161-P05;MQ-127-P18,MQ-161-P13;MQ-169-P17;MQ-161-P03;MQ-161-P05;MQ-127-P18,5,0,,,,,True,"The answer contains no factual claims, so there is nothing unsupported by the provided contexts.",False,The claim that the co-official language is Albanian and the connection to Albania is not supported in the retrieved contexts.,,skipped,False
"During British rule, what wood product was produced primarily in the country between the country that hosted the tournament and the country where That Dam is from?",3+-hop,vanilla,azure,none,0,4275,710,176,886,MQ-176-P00;MQ-164-P08;MQ-068-P11;MQ-171-P16;MQ-190-P11,MQ-176-P00;MQ-164-P08;MQ-068-P11;MQ-171-P16;MQ-190-P11,5,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,"The answer accurately reflects that the requirements do not provide information about the wood product, the countries involved, or 'That Dam.'",,skipped,True
When did the luxury division of the manufacturer of the Scion bbX change the body style of the rx 350?,2-hop,vanilla,azure,none,0,4080,850,195,1045,MQ-107-P19;MQ-083-P11;MQ-122-P13;MQ-095-P07;MQ-107-P04,MQ-107-P19;MQ-083-P11;MQ-122-P13;MQ-095-P07;MQ-107-P04,5,0,,,,,False,The answer is empty and therefore does not answer the question from the provided contexts.,True,"All claims regarding manufacturer, luxury division, and RX 350 facelift timing are directly supported by the retrieved contexts.",,skipped,False
The author of Alciphron lived in what century?,1-hop,agentic-graph,azure,none,0,6056,2158,124,2282,,,0,3,continue,semantic,,,True,"The answer contains no factual claims, so there is nothing unsupported by the empty contexts.",True,The answer correctly states it cannot answer due to lack of relevant requirements in the provided context.,,skipped,True
Who is the president of the newly declared independent country that formed the Timor Leste Commission of Truth and Friendship with the country where Pantar is found?,2-hop,vanilla,azure,none,0,4353,1702,183,1885,MQ-094-P11;MQ-127-P07;MQ-094-P00;MQ-127-P02;MQ-127-P15,MQ-094-P11;MQ-127-P07;MQ-094-P00;MQ-127-P02;MQ-127-P15,5,0,,,,,False,The answer is empty and does not answer the question using the provided contexts.,True,The answer correctly states that the contexts do not identify the president of Timor-Leste at the commission's formation and grounds its claims in the provided contexts.,,skipped,False
"What is the average daytime temperature in the region where Richmond is found, in the state where WGCK-FM is located?",2-hop,agentic-graph,azure,none,0,14571,4715,417,5132,MQ-101-P00;MQ-101-P06;MQ-101-P03;MQ-101-P16,MQ-101-P00;MQ-195-P10;MQ-101-P03;MQ-101-P16;MQ-101-P06,5,3,continue,semantic,,,True,"The answer makes no factual claims, so there is nothing unsupported by the contexts.",True,The answer only makes claims that are directly supported by the retrieved contexts and explicitly states the absence of relevant temperature data.,,skipped,True
The Beach was filmed in what location of the country that contains the birth city of Siddhi Savetsila?,2-hop,agentic-graph,azure,none,0,7762,2374,247,2621,,,0,3,continue,semantic,,,False,"No context was retrieved, so the answer cannot be verified from the provided contexts.",True,The answer does not make any unsupported claims and correctly states that no relevant requirements were retrieved.,,skipped,False
When did the luxury division of the maker of the Toyopet Master change the body style of the rx 350?,2-hop,graphrag,azure,none,0,4489,2453,159,2612,MQ-107-P19;MQ-083-P11;MQ-122-P13;MQ-083-P15;MQ-116-P14;MQ-083-P07;MQ-116-P07;MQ-107-P14;MQ-083-P18;MQ-107-P04;MQ-116-P11;MQ-122-P03;MQ-116-P04;MQ-122-P02,MQ-107-P19;MQ-083-P11;MQ-122-P13;MQ-083-P15;MQ-116-P14;MQ-083-P07;MQ-116-P07;MQ-107-P14;MQ-083-P18;MQ-107-P04;MQ-116-P11;MQ-122-P03;MQ-116-P04;MQ-122-P02,14,0,,,,,False,The answer is empty and does not answer the question from the provided contexts.,True,"All claims about the Toyopet Master, Toyota, Lexus, RX 350, and facelift timing are directly supported by the contexts.",,skipped,False
What was the story that included the character from The Bourne Betrayal based on?,1-hop,agentic-graph,azure,none,0,8856,2353,272,2625,,,0,3,continue,semantic,,,False,"No contexts were retrieved, so the answer cannot be verified from the provided evidence.",True,The answer does not make any unsupported claims and correctly indicates there is no context to answer the question.,,skipped,False
What university did the author of 1967: The Last Good Year attend?,1-hop,agentic-graph,azure,none,0,8103,2234,193,2427,,,0,3,continue,semantic,,,False,The answer contains no supported information because no contexts were retrieved.,True,The answer does not make any unsupported factual claims and acknowledges missing context.,,skipped,False
What was the story that included the character from The Bourne Betrayal based on?,1-hop,vanilla,azure,none,0,3987,1069,138,1207,MQ-018-P18;MQ-018-P13;MQ-018-P15;MQ-018-P04;MQ-018-P19,MQ-018-P18;MQ-018-P13;MQ-018-P15;MQ-018-P04;MQ-018-P19,5,0,,,,,True,"The answer contains no factual claims, so nothing is unsupported.",True,All claims in the answer are accurately and explicitly supported by the retrieved contexts.,,skipped,True
Who won the Indy car race in the largest city and capitol of the state where the Changes Two performer is from?,3+-hop,vanilla,azure,none,0,3012,629,108,737,MQ-144-P09;MQ-166-P05;MQ-177-P02;MQ-198-P06;MQ-181-P14,MQ-144-P09;MQ-166-P05;MQ-177-P02;MQ-198-P06;MQ-181-P14,5,0,,,,,True,"The answer is empty, so it makes no factual claims beyond the provided contexts.",True,"The answer accurately reflects only what is present in the retrieved contexts, making no unsupported claims.",,skipped,True
Where does the body of water by the city where the Southeast Library designer died empty into the Gulf of Mexico?,3+-hop,vanilla,azure,none,0,4005,729,175,904,MQ-142-P06;MQ-142-P03;MQ-142-P02;MQ-142-P14;MQ-142-P09,MQ-142-P06;MQ-142-P03;MQ-142-P02;MQ-142-P14;MQ-142-P09,5,0,,,,,False,"The answer is missing, so no factual claims from an answer can be verified against the contexts.",True,All claims in the answer are directly supported by the retrieved contexts and it explicitly notes missing information.,,skipped,False
A group of nations of which the People's Socialist Republic of Albania was a member was controlled by one country. When did that country agree to a unified Germany inside of the organization Eisenhower would not discuss during the campaign?,3+-hop,vanilla,azure,none,0,3665,957,140,1097,MQ-147-P04;MQ-186-P01;MQ-035-P08;MQ-186-P09;MQ-117-P09,MQ-147-P04;MQ-186-P01;MQ-035-P08;MQ-186-P09;MQ-117-P09,5,0,,,,,True,The answer is empty and makes no factual claims.,True,All claims in the answer are directly supported by the cited contexts.,,skipped,True
How long was the city where the Yongle emperor greeted the person the Ming court thought the representatives were sent by the capitol of Yaxing Coach's headquarters location?,3+-hop,vanilla,azure,none,0,3929,816,207,1023,MQ-100-P12;MQ-129-P01;MQ-109-P18;MQ-129-P03;MQ-134-P07,MQ-100-P12;MQ-129-P01;MQ-109-P18;MQ-129-P03;MQ-134-P07,5,0,,,,,True,"The answer contains no factual claims, so nothing is unsupported.",True,All claims in the answer are directly supported and no unsupported details are added.,,skipped,True
"What month did the Tripartite discussions begin between Britain, France, and the country where, despite being headquartered in the nation called the nobilities commonwealth, the top-ranking Warsaw Pact operatives originated?",2-hop,vanilla,azure,none,0,3280,993,122,1115,MQ-117-P09;MQ-186-P09;MQ-060-P12;MQ-117-P15;MQ-186-P12,MQ-117-P09;MQ-186-P09;MQ-060-P12;MQ-117-P15;MQ-186-P12,5,0,,,,,True,The answer is empty and makes no factual claims unsupported by the contexts.,True,Both the month (mid-June) and the identification of the USSR as the Warsaw Pact leader are supported by the retrieved contexts.,,skipped,True
"The German priest, who wanted Abraham Shimonaya's religious denomination to reform, preached a sermon on Marian devotion soon before his death in which German state?",3+-hop,graphrag,azure,none,0,4516,3269,149,3418,MQ-145-P18;MQ-073-P06;MQ-175-P11;MQ-145-P04;MQ-146-P02;MQ-188-P14;MQ-146-P08;MQ-150-P14;MQ-145-P15;MQ-145-P16;MQ-146-P03;MQ-146-P04;MQ-175-P08;MQ-175-P18;MQ-188-P02,MQ-145-P18;MQ-073-P06;MQ-175-P11;MQ-145-P04;MQ-146-P02;MQ-188-P14;MQ-146-P08;MQ-150-P14;MQ-145-P15;MQ-145-P16;MQ-146-P03;MQ-146-P04;MQ-175-P08;MQ-175-P18;MQ-188-P02,15,0,,,,,False,The answer is empty and does not answer the question from the provided contexts.,False,No context supports the claim that a German priest wanted Abraham Shimonaya's religious denomination to reform; the linkage to Luther is unsubstantiated.,,skipped,True
What record label did the performer of The Place and the Time belong to?,1-hop,vanilla,azure,none,0,2556,607,52,659,MQ-030-P00;MQ-024-P13;MQ-199-P07;MQ-160-P05;MQ-148-P15,MQ-030-P00;MQ-024-P13;MQ-199-P07;MQ-160-P05;MQ-148-P15,5,0,,,,,True,The answer is empty and therefore makes no unsupported factual claims.,True,"The answer only makes claims directly supported by the context, stating that the label is not specified in the retrieved contexts.",,skipped,True
"When is Celebrity Big Brother coming to the network which, along with ABC and the network which aired Law of the Plainsman, is the other major broadcaster based in NY?",2-hop,agentic-graph,azure,none,0,13525,5584,343,5927,MQ-087-P10;MQ-087-P05;MQ-087-P15,MQ-087-P16;MQ-087-P15;MQ-087-P09;MQ-120-P07;MQ-087-P10;MQ-087-P05;MQ-077-P01;MQ-087-P10;MQ-077-P11;MQ-087-P08,10,3,continue,semantic,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",False,The citation [MQ-087-P05] does not support the claim about CBS airing Celebrity Big Brother; it is about Law of the Plainsman on NBC.,,skipped,False
When was the region that lies to the north of where Israel is located and where Shamal is located established?,3+-hop,vanilla,azure,none,0,3056,1349,129,1478,MQ-170-P01;MQ-136-P04;MQ-167-P19;MQ-180-P15;MQ-066-P17,MQ-170-P01;MQ-136-P04;MQ-167-P19;MQ-180-P15;MQ-066-P17,5,0,,,,,False,The answer is empty and does not answer the question based on the provided contexts.,True,The answer only uses information from the contexts and correctly notes that the establishment date of the region is not provided.,,skipped,False
Who is the spouse of the famous governor signing legislation in honor of Donda West's death?,1-hop,vanilla,azure,none,0,3059,694,40,734,MQ-033-P09;MQ-033-P03;MQ-033-P07;MQ-033-P17;MQ-005-P11,MQ-033-P09;MQ-033-P03;MQ-033-P07;MQ-033-P17;MQ-005-P11,5,0,,,,,True,The contexts identify the governor as Arnold Schwarzenegger and state his wife is Maria Shriver.,True,Both statements (Schwarzenegger signing the law and Maria Shriver being his spouse) are directly supported by the retrieved contexts.,,skipped,True
Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,2-hop,agentic-graph,azure,none,0,17137,6172,714,6886,MQ-096-P09;MQ-112-P10;MQ-058-P05;MQ-080-P18;MQ-110-P04;MQ-096-P10;MQ-080-P19;MQ-110-P05;MQ-112-P09;MQ-058-P00,MQ-096-P09;MQ-112-P10;MQ-058-P05;MQ-080-P18;MQ-110-P04;MQ-096-P10;MQ-080-P19;MQ-110-P05;MQ-112-P09;MQ-058-P00,10,3,continue,semantic,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,All factual claims and addresses regarding Greyhound bus terminals in Philadelphia and Toronto are directly supported by the retrieved contexts.,,skipped,True
How many times did the plague occur in the birth city of the composer of Scanderbeg?,2-hop,vanilla,azure,none,0,3249,1271,120,1391,MQ-093-P06;MQ-115-P09;MQ-076-P06;MQ-093-P04;MQ-076-P12,MQ-093-P06;MQ-115-P09;MQ-076-P06;MQ-093-P04;MQ-076-P12,5,0,,,,,True,The answer is empty and therefore makes no factual claims unsupported by the contexts.,True,"Every claim is based strictly on the retrieved contexts, and the answer refrains from unsupported inference about Vivaldi's birth city.",,skipped,True
"According to Pew, in 2010, what percent of Nigeria's population practiced the religion dominant in the countries surrounding Armenia?",1-hop,agentic-graph,azure,none,0,12856,4733,364,5097,MQ-057-P07,MQ-057-P07;MQ-057-P12;MQ-068-P09;MQ-057-P01;MQ-068-P07,5,3,continue,semantic,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",False,"The answer asserts that Christianity is the dominant religion in the countries surrounding Armenia, which is not supported by the retrieved contexts; only the 49.3% Christian statistic for Nigeria in ",,skipped,False
"Who employs the author of ""Ravenswood: The Steelworkers' Victory and the Revival of American Labor""?",1-hop,graphrag,azure,none,0,3067,900,51,951,MQ-064-P12;MQ-064-P10;MQ-064-P11;MQ-064-P07;MQ-008-P06;MQ-095-P06;MQ-006-P14;MQ-013-P06,MQ-064-P12;MQ-064-P10;MQ-064-P11;MQ-064-P07;MQ-008-P06;MQ-095-P06;MQ-006-P14;MQ-013-P06,8,0,,,,,False,The answer is empty and does not answer the question from the provided contexts.,True,All claims about Kate Bronfenbrenner's authorship and employment at Cornell University School of Industrial and Labor Relations are supported by the retrieved contexts.,,skipped,False
Where did the painter of The Mud Bath study?,1-hop,agentic-graph,azure,none,0,12503,3882,252,4134,MQ-022-P10;MQ-022-P07,MQ-022-P10;MQ-022-P04;MQ-022-P07;MQ-085-P02;MQ-026-P16,5,3,continue,semantic,,,False,The answer is empty and does not answer the question from the provided contexts.,True,All claims about the painter and his studies at the Slade School of Art are directly supported by the retrieved contexts.,,skipped,False
How long was the city where the Yongle emperor greeted the person the Ming court thought the representatives were sent by the capitol of Yaxing Coach's headquarters location?,3+-hop,agentic-graph,azure,none,0,14356,4742,462,5204,MQ-129-P03;MQ-134-P07;MQ-109-P15;MQ-100-P15;MQ-129-P01,MQ-129-P03;MQ-134-P07;MQ-109-P15;MQ-100-P15;MQ-129-P01,5,3,continue,semantic,,,False,The answer is empty and does not provide any supported response to the question.,True,The answer accurately states that the retrieved contexts do not provide information to address the question.,,skipped,False
What is the direction of flow of the body of water by the city sharing a border with Elizabeth Berg's birthplace?,3+-hop,graphrag,azure,none,0,4496,1046,149,1195,MQ-137-P02;MQ-142-P09;MQ-004-P15;MQ-101-P14;MQ-142-P17;MQ-101-P12;MQ-137-P09;MQ-123-P12,MQ-137-P02;MQ-142-P09;MQ-004-P15;MQ-101-P14;MQ-142-P17;MQ-101-P12;MQ-137-P09;MQ-123-P12,8,0,,,,,False,The answer is empty and does not answer the question from the provided contexts.,True,The answer correctly states that the required information is not available in the retrieved contexts and does not add unsupported details.,,skipped,False
