query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,judge_gpt5_faithful,judge_gpt5_reason,judge_gpt41_faithful,judge_gpt41_reason,judge_gemini_faithful,judge_gemini_reason,judge_unanimous
"During high-power takeoff, how does the FCC’s reserve N1 limiting affect pitch-rate reduction logic and the engine-status data published to downstream systems?",2-hop,vanilla,local,none,2,7841,870,286,1156,ENG-030;STR7-FCC-003;ENG-026;FCC-049;ENG-039,ENG-030;STR7-FCC-003;ENG-026;FCC-049;ENG-039,5,0,,,,,True,"The answer contains no factual claims, so nothing is unsupported by the provided contexts.",False,The answer was not provided for evaluation.,,skipped,False
"In approach mode, what guidance source must the flight control computer accept, and what deviation data must the FMS provide to support it?",1-hop,agentic-graph,local,none,1,21304,5549,523,6072,FCC-032;FCC-037;NAV-012;NAV-001,FCC-032;FCC-007;FCC-037;FCC-001;FCC-C5;NAV-012;NAV-006;NBC3-NAV-001;NAV-020;NAV-008,10,3,continue,semantic,,,False,The answer is empty and does not state the required guidance source or any FMS deviation data from the provided contexts.,True,"FCC-032 states the FCC must accept guidance targets exclusively from the FMS approach procedure in APPROACH mode, and FCC-037 specifies the FMS approach procedure must be active for transition into AP",,skipped,False
How is the FCC’s 100 ms debounced weight-on-wheels input behavior verified on DAL-A platforms under a single landing-gear sensor fault?,2-hop,vanilla,local,none,2,7771,528,263,791,FCC-048;FCC-033;LDG-031;FCC-023;INS-020,FCC-048;FCC-033;LDG-031;FCC-023;INS-020,5,0,,,,,False,The answer is empty and does not provide any supported factual claim answering the question.,False,The answer is missing; there are no factual claims to judge for faithfulness.,,skipped,True
"When a validated DAA advisory arrives, how quickly must the GCS alert the crew, and what manoeuvre rates can the autopilot command in resolution mode?",2-hop,vanilla,local,none,1,6731,639,273,912,AUTO-020;GCS-017;AUTO-038;NBC3-AUTO-002;AUTO-035,AUTO-020;GCS-017;AUTO-038;NBC3-AUTO-002;AUTO-035,5,0,,,,,True,"The answer is empty, so it makes no factual claims and therefore adds nothing unsupported.",True,"GCS must alert the crew within 500 ms and autopilot manoeuvre rates are specified in the DAA_Resolution_Rates table, both explicitly supported by retrieved contexts.",,skipped,True
"Which radar altimeter mode requirement supports terrain-avoidance advisory coupling, and which autopilot requirement governs autonomous DAA resolution engagement?",1-hop,adaptive,local,none,2,22897,4801,467,5268,ADS-002;ADS-015;FCC-007;FCC-032;FCC-038,ADS-018;ADS-002;ADS-008;ADS-017;ADS-015;STR7-FCC-004;FCC-032;FCC-038;FCC-004;FCC-007,10,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=False, numeric=False)",False,The answer is empty and does not identify any supporting radar altimeter or autopilot requirements from the provided contexts.,False,"No context mentions radar altimeter modes, terrain-avoidance advisory coupling, or specific autopilot requirements for autonomous DAA resolution engagement.",,skipped,True
"What cryptographic authentication must the APM use when accepting autopilot mode engagement requests, and which autonomous modes are exempt from explicit operator engagement?",2-hop,vanilla,local,none,1,8216,652,192,844,AUTO-006;AUTO-005;APM-001;SEC-015;APM-024,AUTO-006;AUTO-005;APM-001;SEC-015;APM-024,5,0,,,,,False,"The contexts state engagement requests are authenticated per SEC-010 and exempt modes are DAA RESOLUTION and RTB, but they do not specify an APM cryptographic method.",True,"The answer is supported: engagement requests must use authentication per SEC.SEC-010, and only DAA RESOLUTION and RTB modes may be engaged autonomously without explicit operator engagement, as specifi",,skipped,False
"For autonomous mode engagement exceptions, what authentication mechanism must operator engagement requests use on the control data links?",1-hop,agentic,local,none,1,10023,2035,249,2284,SEC-010;AUTO-006;SHA-256;AES-256,AUTO-006;AUTO-038;SEC-010;EMS-033;AUTO-021,5,0,sufficient,semantic,,,True,The contexts state engagement requests must be authenticated using HMAC-SHA-256 on the CDL forward and return links.,True,"The answer must be AES-256 in GCM mode for encryption and HMAC-SHA-256 for authentication, per SEC-010 and AUTO-006, which explicitly tie operator engagement request authentication to SEC-010 on contr",,skipped,True
"During takeoff-to-climb transition, when may the FCC enable the inner-loop climb schedule given sustained climb rate, both main-gear WoW indications, sensor voting, and input debounce?",2-hop,vanilla,local,none,2,10319,978,349,1327,FCC-008;FCC-048;ENG-009;FCC-037;FCC-038,FCC-008;FCC-048;ENG-009;FCC-037;FCC-038,5,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,"All claims about enabling the inner-loop climb schedule after detecting positive climb rate and both main-gear WoW indications, considering debounce, voting, and timing, are supported by the retrieved",,skipped,True
"When flying an LPV or LNAV/VNAV approach, what SBAS processing and resulting GPS-aided NAV accuracy must be maintained, and what minima remain if SBAS is lost?",2-hop,agentic-graph,local,none,0,20836,4420,738,5158,GPS-016;FMS-028;INS-022;NAV-007,FMS-028;INS-022;GPS-016;NAV-007;INS-021,5,3,continue,semantic,,,False,"The answer is missing, so no factual claims can be verified from the provided contexts.",True,"All claims about SBAS processing, GPS-aided NAV accuracy with and without SBAS, and minima fallback are directly supported by the contexts.",,skipped,False
Which flight data recorder requirement traces to the power subsystem’s 10 Hz real-time power-status telemetry publication to the recorder?,1-hop,adaptive,local,none,1,6652,1448,183,1631,PWR-015;INS-039;FDR-001;FDR-028;FDR-005;PWR-026;FDR-022;FDR-016;ADS-020;AUTO-031;BIT-002;BIT-036;CDL-029;EMS-031;ENG-020,PWR-015;INS-039;FDR-001;FDR-028;FDR-005;PWR-026;FDR-022;FDR-016;ADS-020;AUTO-031;BIT-002;BIT-036;CDL-029;EMS-031;ENG-020,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,False,The answer is empty and does not identify the supported requirement FDR-028.,True,"FDR-028 explicitly states the FDR shall record PWR_STATUS_MSG per PWR-015 at 10 Hz, which traces the 10 Hz power-status telemetry publication to the FDR.",,skipped,False
"For the live multi-aircraft separation test, which platform relies on navigation integration instead of an FMS, and what DAL applies to its navigation software?",2-hop,vanilla,local,none,0,5001,622,71,693,FMS-001;NAV-002;NAV-001;FMS-002;FMS-027,FMS-001;NAV-002;NAV-001;FMS-002;FMS-027,5,0,,,,,True,"The contexts state Skyrunner-T1 uses Navigation Integration instead of an FMS, and NAV-001 assigns its navigation software DO-178C DAL-B.",True,"The Skyrunner-T1 relies on navigation integration instead of an FMS, and its navigation software is DAL-B, both directly supported by the contexts.",,skipped,True
Which flight data recorder requirement traces to the power subsystem’s 10 Hz real-time power-status telemetry publication to the recorder?,1-hop,agentic,local,none,0,21883,6636,494,7130,EPS-008;FDR-028;EPS-016;EPS-020,EPS-016;EPS-008;EPS-019;EPS-020;EPS-013;EPS-023;EPS-022;EPS-024;EPS-003;EPS-021;ICE-020;ICE-016;ICE-014;ICE-018;ICE-017;ICE-008;ICE-015;ICE-012;ICE-006;ICE-011,20,3,continue,semantic,,,False,"The contexts show EPS publishes power-status telemetry to the FDR at 5 Hz tracing to FDR-028, not 10 Hz.",False,"No requirement in the contexts specifies 10 Hz real-time power-status telemetry publication to the recorder; the closest is EPS-016 (5 Hz to FDR) and EPS-008 (10 Hz source arbitration, not telemetry p",,skipped,True
"When coalition sensor handover control arrives over the tactical datalink, what operator-authenticated engagement constraints apply before the autopilot can enter a commanded mode?",2-hop,agentic-graph,local,none,1,25634,5773,562,6335,FCC-037;FCC-032;FCC-007,ADS-002;ADS-023;STR7-ADS-001;ADS-014;ADS-C5;FCC-032;STR7-FCC-004;FCC-007;FCC-037;FCC-C5,10,3,continue,semantic,,,True,"The answer contains no factual claims, so nothing is unsupported.",False,None of the retrieved contexts specify operator-authenticated engagement constraints or discuss coalition sensor handover control over the tactical datalink.,,skipped,False
"During takeoff-to-climb transition, when may the FCC enable the inner-loop climb schedule given sustained climb rate, both main-gear WoW indications, sensor voting, and input debounce?",2-hop,graphrag,local,none,0,7776,1946,343,2289,FCC-008;FCC-048;ENG-009;FCC-037;FCC-038;FCC-013;ENG-023;FCC-016;ALX2-FCC-004;AUTO-002;AUTO-025;AUTO-028;ENG-021;ENG-040;FCC-005,FCC-008;FCC-048;ENG-009;FCC-037;FCC-038;FCC-013;ENG-023;FCC-016;ALX2-FCC-004;AUTO-002;AUTO-025;AUTO-028;ENG-021;ENG-040;FCC-005,15,0,,,,,True,"The answer contains no factual claims, so it is vacuously supported by the provided contexts.",True,"All claims about climb rate, both main-gear WoW, sensor voting, debounce, and FCC enabling the inner-loop climb schedule upon these being met are directly supported in the retrieved contexts.",,skipped,True
How are the inertial-measurement structural-notch filters validated using ground-vibration data and in-flight flutter testing to show adequate damping through the required flutter-clearance margin?,2-hop,agentic,local,none,2,28993,3992,1026,5018,STR-020;STR-026;FCC-039;FCC-056;STR-025,FCC-056;STR-020;STR-025;STR-026;FCC-039,5,3,continue,semantic,,,True,"The answer makes no factual claims, so nothing is unsupported by the provided contexts.",True,FCC-056 and STR-025 state that structural-notch filters are validated by frequency-response analysis using ground-vibration test data and confirmed by in-flight flutter-clearance tests demonstrating a,,skipped,True
"How does the autonomous function’s top-level requirement trace through radar interface constraints and back to its originating autonomy requirement, and what end-to-end obligation does that imply?",3+-hop,vanilla,local,none,1,10088,547,479,1026,SAR-005;PLD-006;STR7-FCC-004;RADAR-001;LDG-005,SAR-005;PLD-006;STR7-FCC-004;RADAR-001;LDG-005,5,0,,,,,False,The answer is empty and does not address the trace or obligation described in the question.,False,"The answer does not appear; therefore, no claims are supported by the retrieved contexts.",,skipped,True
"During the fault-injection mode-transition test, when battery-only operation is entered after generator and APU failures, which loads must remain powered and which bus ties must change state?",2-hop,agentic,local,none,1,20105,3718,517,4235,EPS-006;EPS-024;EPS-012,EPS-024;EPS-004;EPS-006;EPS-005;EPS-012,5,3,continue,semantic,,,True,The answer is empty and therefore makes no factual claims unsupported by the contexts.,True,"ANSWER can state that on transition to battery-only (BATT_ONLY) operation after generator and APU failures, only P1 and P2 loads must remain powered and all non-essential bus ties must open, with the ",,skipped,True
"What flight control computer behavior, as referenced by cockpit display logic and lighting requirements, ultimately satisfies the applicable security requirement?",3+-hop,adaptive,local,none,2,8683,1128,257,1385,FCC-001;FCC-C5;LGT-001;HMI-003;LGT-006;LGT-004;AUTO-001;HMI-009;FCC-007;FCC-005;GCS-022,FCC-001;FCC-C5;LGT-001;HMI-003;LGT-006;LGT-004;AUTO-001;HMI-009;FCC-007;FCC-005;GCS-022,11,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,False,"The contexts only support that in GROUND mode the FCC accepts authenticated ground-maintenance surface commands and rejects autopilot/guidance commands; they do not mention cockpit display logic, ligh",False,No contexts reference a security requirement or the relation of FCC behavior to security or cockpit display logic.,,skipped,True
"Which test requirement verifies, by RF-simulator satellite-fault injection, the FDE requirement to detect and exclude an unhealthy satellite within six seconds?",1-hop,graphrag,local,none,1,5503,1775,136,1911,GPS-034;GPS-014;ENG-042;ENG-043;FDR-070;GPS-002;COMM-030;ADS-026;ADS-014;COMM-019;ENG-036;ENG-039;FDR-004;FDR-016;GPS-017,GPS-034;GPS-014;ENG-042;ENG-043;FDR-070;GPS-002;COMM-030;ADS-026;ADS-014;COMM-019;ENG-036;ENG-039;FDR-004;FDR-016;GPS-017,15,0,,,,,True,"The answer makes no factual claims, so nothing is unsupported.",True,The claim that GPS-034 verifies the FDE requirement (GPS-014) by RF-simulator satellite-fault injection is directly supported.,,skipped,True
What test demonstrates the receiver meets integrity alert timing for unresolved protection-level exceedances under simulated satellite-fault conditions?,1-hop,vanilla,local,none,0,6398,518,196,714,GPS-034;GPS-017;GPS-014;ENG-042;FMS-044,GPS-034;GPS-017;GPS-014;ENG-042;FMS-044,5,0,,,,,True,"The answer is empty, so it contains no unsupported factual claims.",True,Test GPS-034 verifies receiver alert timing for unresolved protection-level exceedances under satellite-fault injection.,,skipped,True
"Which security requirement cited by the payload design is ultimately satisfied by the autonomy function, and where is that same security constraint referenced again downstream?",3+-hop,graphrag,local,none,2,9635,1595,380,1975,STR-038;SEC-008;SEC-012;STR7-FCC-004;PLD-001;PLD-034;SEC-003;SEC-001;CDL-013;CDL-024;DLNK-017;EOIR-002;FCC-011;FCC-031;FCC-040,STR-038;SEC-008;SEC-012;STR7-FCC-004;PLD-001;PLD-034;SEC-003;SEC-001;CDL-013;CDL-024;DLNK-017;EOIR-002;FCC-011;FCC-031;FCC-040,15,0,,,,,False,The answer is empty and does not answer the question from the provided contexts.,True,"SEC-008 is cited by payload design via PLD.PLD-029 and is satisfied by FCC validation per FCC.FCC-031 and FCC.FCC-040, and it is referenced again downstream at CDL.CDL-013 which satisfies SEC-008.",,skipped,False
