query,pipeline,repeat,query_type,judged_on,gpt41_faithful,gpt41_reason,gpt41_tokens
"Which film has the director who died first, Big Happiness or Border Romance?",graphrag,0,3+-hop,2026-08-20,True,All claims and death dates are directly supported by the retrieved contexts.,2390
"Where did George Tryon, 1St Baron Tryon's father die?",graphrag,0,2-hop,2026-08-20,True,"The answer that Vice-Admiral Sir George Tryon died off Tripoli, Lebanon is directly stated in the retrieved context [2W-158-P02].",1744
Who is the paternal grandmother of Bianca Maria Sforza?,graphrag,0,2-hop,2026-08-20,True,All claims regarding the familial relationships are directly supported by the retrieved contexts.,1508
"Which film whose director was born first, Meri Jung or La Fille Du Torrent?",graphrag,0,3+-hop,2026-08-20,True,"All claims about the directors, their birth dates, and their respective films are directly supported by the given contexts.",1926
Where was the place of burial of Sultan Cem's father?,graphrag,0,2-hop,2026-08-20,True,"The answer accurately states that Sultan Cem's father is Mehmed II, which is present in the provided context, and correctly indicates that no information is available about his place of burial in the ",1271
"Which film was released first, Sarah Prefers To Run or Tears Of April?",graphrag,0,1-hop,2026-08-20,True,Both film release years are explicitly stated in the contexts and the answer correctly identifies which was released first.,1084
"Which film has the director born later, Kaalapani or Strictly Modern?",graphrag,0,3+-hop,2026-08-20,True,"All claims are supported: Priyadarshan's birth date is given, Seiter's is not, and no unsupported details are added.",3429
"Which film has the director who died first, The Admiral Was A Lady or The Whales Of August?",graphrag,0,3+-hop,2026-08-20,True,All directors and their death dates are directly supported by the retrieved contexts.,2630
"Which film whose director was born first, El Lazarillo De Tormes or Balyasakhi?",graphrag,0,3+-hop,2026-08-20,True,Both directors' birthdates and their linked films are directly supported by the retrieved contexts.,2082
Are Ding Yaping and Johann Christian Gustav Lucae of the same nationality?,graphrag,0,1-hop,2026-08-20,False,"The claim that Ding Yaping and Johann Christian Gustav Lucae are not of the same nationality is not fully supported; both are described as German, so the answer's emphasis on difference is not warrant",1909
"Are both Chak 26/11-L, Chichawatni and Chah-E Ali Kapari located in the same country?",graphrag,0,1-hop,2026-08-20,True,All claims about the locations of the villages are explicitly supported by the retrieved contexts.,989
"Who was born first, Enzo Corigliano or Song Dong-Hwan?",graphrag,0,1-hop,2026-08-20,True,Both birth dates are directly supported by the retrieved contexts for each person.,1359
What is the date of death of the director of film Honest Raj?,graphrag,0,2-hop,2026-08-20,True,Both the identity of the director and the death date of K. S. Ravi are explicitly supported by the retrieved contexts.,2359
Who is the spouse of the director of film You Talkin' To Me? (Film)?,graphrag,0,2-hop,2026-08-20,True,Both claims are explicitly stated in the retrieved contexts.,1816
Where was the wife of Ned Manning born?,graphrag,0,2-hop,2026-08-20,True,"The context explicitly states Bronwyn Bancroft, Ned Manning's wife, was born in Tenterfield, New South Wales.",1441
What is the place of birth of the director of film The United States Of America (Film)?,graphrag,0,2-hop,2026-08-20,True,The answer correctly states that the place of birth is not available in the retrieved contexts.,2116
Who is Humphrey Of Montfort's paternal grandmother?,graphrag,0,2-hop,2026-08-20,True,The answer that Helvis of Ibelin is Humphrey of Montfort's paternal grandmother is fully supported by the retrieved contexts.,2233
"Are both villages, Rogozikha and Turbaza ""Katun"", located in the same country?",graphrag,0,1-hop,2026-08-20,True,Both Rogozikha and Turbaza 'Katun' are explicitly stated as being in Russia in the retrieved contexts.,716
What nationality is the composer of film Dhilluku Dhuddu 2?,graphrag,0,2-hop,2026-08-20,True,Both claims about Shabir composing Dhilluku Dhuddu 2 and being from Singapore are directly supported by the retrieved contexts.,2809
What is the place of birth of the director of film K-9: P.I.?,graphrag,0,2-hop,2026-08-20,True,Both the director's name and his place of birth are explicitly stated in the retrieved contexts.,2532
"Which film has the director who died earlier, The Right Person or The Curtain Falls?",graphrag,0,3+-hop,2026-08-20,False,"The context [2W-177-P06] refers to a 1939 German film 'The Curtain Falls' directed by Georg Jacoby, but [2W-177-P02] shows the 1934 film 'The Curtain Falls' was directed by Charles Lamont; the answer ",1624
Who is the mother-in-law of Princess Clotilde Of Saxe-Coburg And Gotha?,graphrag,0,2-hop,2026-08-20,False,The answer introduces reasoning and an explicit inference not strictly stated in the contexts; only direct identification is supported.,1653
"Which film has the director who died later, Elle Boit Pas, Elle Fume Pas, Elle Drague Pas, Mais... Elle Cause ! or The Very Eye Of Night?",graphrag,0,3+-hop,2026-08-20,True,All claims about directors and their death dates are directly supported by the retrieved contexts.,2229
Did Neil Hopkins and Lenore E. Walker share the same nationality?,graphrag,0,1-hop,2026-08-20,True,The contexts state that both Neil Hopkins and Lenore E. Walker are American.,1255
"Which film has the director born earlier, Meera (1945 Film) or Old Mother Riley'S Ghosts?",graphrag,0,3+-hop,2026-08-20,True,All claims are directly supported by the retrieved contexts about the directors and their birthdates.,1529
"Which film has the director who died later, Suyetchai Mla or Brilliant Lies?",graphrag,0,3+-hop,2026-08-20,False,"The answer incorrectly states that Brilliant Lies has the director who died later, while the retrieved contexts clearly support that Guru Dhanapal (Suyetchai MLA) died later than Richard Franklin (Bri",2468
"Which film came out earlier, Locked In (Film) or Angel'S Rage?",graphrag,0,1-hop,2026-08-20,True,Both films' release years are stated in the provided contexts.,1805
"Which film was released first, Sankaranum Mohananum or Cold Blade?",graphrag,0,1-hop,2026-08-20,True,All claims about the release years and film details are directly supported by the retrieved contexts.,2692
"Which film has the director who was born earlier, Ruler Of The Road or Carson City Cyclone?",graphrag,0,3+-hop,2026-08-20,True,"The answer correctly states that the birth dates of the directors are not in the provided contexts, so the claim cannot be proven from the retrieved information.",2916
"Which film whose director was born first, The Liberace Of Baghdad or Wild Heather?",graphrag,0,3+-hop,2026-08-20,False,The answer references Cecil Hepworth's birth date which is not present in the retrieved contexts.,2652
"Which film whose director was born first, The Adjuster or Hajen Som Visste För Mycket?",graphrag,0,3+-hop,2026-08-20,True,All claims regarding the directors and their birth dates are directly supported by the retrieved contexts.,2315
Do director of film La Neve Nel Bicchiere and director of film Lucia'S Grace have the same nationality?,graphrag,0,3+-hop,2026-08-20,True,"The answer correctly states that only Gianni Zanasi's nationality is explicit in the retrieved contexts and does not assume Florestano Vancini's nationality, matching the available information.",1873
"Which album was released earlier, Years Past Matter or Digital Smoke?",graphrag,0,1-hop,2026-08-20,True,Both release dates and the comparison are directly supported by the retrieved contexts.,1374
"Which film has the director died first, The Girl In The Red Velvet Swing or Ghosts Of Port Arthur?",graphrag,0,3+-hop,2026-08-20,True,All director names and death dates are directly supported by the retrieved contexts.,1807
Who is Empress Xu (Ming Dynasty)'s father-in-law?,graphrag,0,2-hop,2026-08-20,False,"The claim that the Hongwu Emperor is Empress Xu's father-in-law is logically supported, but the explicit statement connecting Empress Xu to the Yongle Emperor's father is not directly present in the c",2088
Do both directors of films Bullet For Stefano and Annabella'S Adventure share the same nationality?,graphrag,0,3+-hop,2026-08-20,False,"The retrieved contexts state only that both films are Italian, not that the directors themselves are Italian.",1917
Where did Johan Ludvig Heiberg (Poet)'s father die?,graphrag,0,2-hop,2026-08-20,False,"The answer adds an unsupported claim by explicitly concluding 'Paris' as the answer, rather than only repeating the context.",2154
Where was the place of burial of the director of film High Lane (Film)?,graphrag,0,2-hop,2026-08-20,True,The answer correctly states that the place of burial is not available in the retrieved contexts and does not add unsupported details.,2585
Do both films Homecoming (1984 Film) and Hello Cheyenne have the directors that share the same nationality?,graphrag,0,3+-hop,2026-08-20,True,All factual claims in the answer are directly supported by the retrieved contexts.,2856
"Who is Beatrice Of Burgundy, Lady Of Bourbon's mother-in-law?",graphrag,0,2-hop,2026-08-20,True,"All claims are supported: the marriage, parentage, and identity of Margaret of Provence as Beatrice's mother-in-law are explicitly stated in the contexts.",1713
Where was the director of film Katka'S Reinette Apples born?,graphrag,0,2-hop,2026-08-20,True,The claim that Fridrikh Ermler was the director and born in Rēzekne is directly supported in the retrieved contexts.,2716
"Which film whose director is younger, Told In The Hills or Goodnight, Sweet Marilyn?",graphrag,0,3+-hop,2026-08-20,True,"All claims about directors, their birth years, and film associations are directly supported by the retrieved contexts.",2313
"Which film has the director who was born first, Legend Of The Mountain or Three Men To Kill?",graphrag,0,3+-hop,2026-08-20,True,All claims about directors and their birthdates are directly supported by the retrieved contexts.,1622
"Who lived longer, Jean-Baptiste-Denis Despré or Lucien Bonaparte Webster?",graphrag,1,1-hop,2026-08-20,True,All dates and ages for Despré and Webster are supported by the retrieved contexts.,1595
