query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,answer,judge_gpt5_faithful,judge_gpt5_reason,judge_gpt41_faithful,judge_gpt41_reason,judge_gemini_faithful,judge_gemini_reason,judge_unanimous
What authentication and access conditions must be met to use the INS maintenance port for firmware updates during ground fault-injection testing commanded by BIT?,2-hop,graphrag,azure,none,1,2182,1323,199,1522,,SEC-015;BIT-020;PWR-027;BIT-040;BIT-010;APM-029;BIT-033;FCC-006;APM-033;BIT-005;BIT-006;BIT-031;BIT-039;EMS-004;EMS-019,15,0,,,,,"Firmware updates via the INS maintenance port during ground fault-injection testing must meet these authentication and access conditions:

- Operator authentication is required, using multi-factor authentication as defined in ##GCS.GCS-008 [SEC-015].
- This authentication applies explicitly to the INS maintenance port for all maintenance-mode operations, software updates, and configuration changes [SEC-015].
- The maintenance action (including fault-injection commands) must be performed through authenticated channels as referenced by [BIT-020], which cites [SEC-015] for this requirement.
- In-field firmware updates must include digital-signature verification per ##SEC.SEC-020, with rollback capability on failed updates [BIT-033].

In summary: Multi-factor operator authentication (per ##GCS.GCS-008) is required on the INS maintenance port for firmware updates, and the process must also satisfy digital-signature verification (per ##SEC.SEC-020) and rollback on failure [SEC-015], [BIT-033].",False,The answer adds unsupported details by tying BIT fault-injection commands to the INS maintenance port and by implying BIT-033's MBIT firmware-update requirements apply to INS-port updates.,False,"BIT-033 mentions in-field firmware update via MBIT interface, not INS maintenance port; digital-signature verification and rollback are not explicitly listed for INS maintenance port updates in retrie",,skipped,True
Which power requirement provides the FCC’s hold-up energy basis for maintaining uninterrupted inner-loop operation through a 50 ms primary power interruption?,1-hop,graphrag,azure,none,1,2228,1283,83,1366,,FCC-036;PWR-013;PWR-018;CDL-025;INS-035;PLD-028;FCC-045;NAV-026;EMS-029;FCC-055;GPS-026;INS-046;PWR-008;PWR-035,14,0,,,,,"The FCC’s uninterrupted inner-loop operation through a 50 ms primary power interruption ([FCC-036]) is sustained by hold-up energy as specified in requirement **PWR-018**, which mandates ≥ 50 J continuously available at the essential bus, referenced specifically for the FCC ([PWR-018]). This requirement is directly cited in [FCC-036] and satisfies it per both the trace and the content.",True,"All claims are supported: FCC-036 explicitly cites PWR-018, and PWR-018 specifies at least 50 J hold-up energy for the FCC.",True,All factual claims about FCC-036 and PWR-018 are directly supported and explicitly stated in the contexts.,,skipped,True
"What verification demonstrates emergency-mode entry on each triggering fault, including transition timing and operator annunciation performance?",1-hop,graphrag,azure,none,1,2029,1341,108,1449,,EMS-034;EPS-024;HMI-120;ENG-008;EMS-005;EMS-009;EMS-035;HMI-210;COMM-021;EMS-006;EMS-023;EPS-004;EPS-005;EPS-006;EPS-011,15,0,,,,,"Emergency-mode entry verification is specified in [EMS-034]. This requirement mandates fault-injection of each EMS-triggering condition on the HIL (hardware-in-the-loop) rig, demonstrating two key performance aspects:
- Transition to emergency mode must occur within 50 ms of the trigger.
- Operator annunciation must occur within 500 ms.

[EMS-034] verifies these requirements by systematically injecting faults and capturing both mode transition latency and annunciation time. The requirement explicitly references [EMS-006] for the conditions triggering emergency mode.",True,All claims are supported by EMS-034 and EMS-006 in the provided contexts.,True,"All claims about verification, trigger coverage, timing, and operator annunciation are directly supported by EMS-034 and its reference to EMS-006.",,skipped,True
Which communications links must demonstrate DO-160G Category Y EMC coexistence without mutual interference with the radar altimeter and GPS?,1-hop,vanilla,azure,none,1,2542,555,144,699,,RADAR-009;COMM-018;CDL-024;RADAR-024;COMM-029,5,0,,,,,"The following communications links must demonstrate DO-160G §20 Category Y EMC coexistence without mutual interference with the radar altimeter and GPS:

1. The CDL (Communications Data Link) must coexist without degrading or being degraded by the radar altimeter and GPS [CDL-024], as supported by [RADAR-009] and [COMM-018].
2. The general COMM subsystem must coexist without mutual interference with both the radar altimeter and GPS [COMM-018].

Test requirements [COMM-029] and [RADAR-024] specify verification with all transceivers/CDL/GPS active. This ensures compliance with DO-160G §20 limits and coexistence between these subsystems.",False,The answer adds unsupported details about 'communications links' and broad compliance implications from test requirements beyond what the contexts explicitly state.,True,"All claims about required EMC coexistence among CDL, COMM, radar altimeter, and GPS, and the referenced test verifications, are directly supported by the provided contexts.",,skipped,False
What INS 1-sigma attitude accuracy values define the navigation fusion residual threshold for dual-INS arbitration in GPS-aided cruise and turning?,1-hop,vanilla,azure,none,1,2229,571,199,770,,INS-021;NAV-013;INS-033;FCC-017;NBC3-INS-001,5,0,,,,,"The INS 1-sigma attitude accuracy values relevant for navigation fusion residual threshold in dual-INS arbitration are:

- **Steady cruise (GPS-aided):**  
  - Roll, Pitch: **0.05° 1-sigma**  
  - Heading: **0.1° 1-sigma**  

- **0.5 g coordinated turns (GPS-aided):**  
  - Roll, Pitch: **0.1° 1-sigma**  
  - Heading: **0.3° 1-sigma**  

Thus, per [NAV-013], the fusion residual threshold is **2×** these values:
- **Steady cruise:** 0.10° (roll/pitch), 0.20° (heading)
- **Turning:** 0.20° (roll/pitch), 0.60° (heading)

These thresholds are strictly derived from [INS-021] as referenced by [NAV-013].",True,All stated attitude accuracies and the 2× residual thresholds are directly supported by INS-021 and NAV-013.,True,All 1-sigma attitude accuracy values and the 2× threshold logic are present and correctly derived from INS-021 and NAV-013.,,skipped,True
Which flight dynamics verification requirement traces through navigation references to the downstream navigation requirement governing the related guidance behavior?,3+-hop,vanilla,azure,none,1,2427,578,135,713,,FMS-004;AUTO-004;GPS-006;NBC3-NAV-001;HMI-005,5,0,,,,,"The retrieved context does **not** contain a requirement explicitly labeled as a ""flight dynamics verification requirement"" that traces through navigation references to a specific downstream navigation requirement governing related guidance behavior. The available references mainly provide module standards [FMS-004], [AUTO-004], a GNSS mode switching requirement [GPS-006], a NAV conformance monitoring/test requirement [NBC3-NAV-001], and an HMI update rate/display content requirement [HMI-005]. While [NBC3-NAV-001] discusses navigation conformance monitoring and reporting to the FCC, no explicit flight dynamics verification requirement or its detailed traceability path is provided in the retrieved set.",True,"The answer only states that no such flight dynamics verification traceability requirement appears in the provided contexts, which is supported by the retrieved items.",True,The answer accurately reflects that none of the retrieved contexts show a flight dynamics verification requirement tracing through navigation references to a downstream navigation requirement for rela,,skipped,True
"When weight-on-wheels permits ground maintenance, what authentication must be enforced on the battery management unit’s service interface for firmware updates and calibration?",2-hop,graphrag,azure,none,1,3061,1214,200,1414,,APM-029;SEC-015;INS-045;PWR-028;BIT-020;BIT-033;APM-033;APM-008;APM-015;BIT-025;BIT-031;FCC-044;FDR-055;GCS-008;GPS-029,15,0,,,,,"When weight-on-wheels (WoW) is asserted (ground maintenance condition):

- The APM (battery management unit) service interface (RS-422, 115200 bps) must enforce multi-factor operator authentication for firmware updates and calibration, as specified by [APM-029].
- This authentication follows [SEC-015], which explicitly requires operator authentication (multi-factor per [GCS-008]) for all maintenance-mode operations (including firmware updates and calibration) across APM, FCC, INS, and MBIT interfaces.
- Multi-factor authentication is defined per [GCS-008] as “badge + PIN, or smartcard + password.”

**Summary**: Multi-factor operator authentication (badge + PIN, or smartcard + password) must be enforced on the battery management unit’s (APM) service interface for firmware updates and calibration during ground maintenance (WoW asserted), per [APM-029], [SEC-015], and [GCS-008].",False,"The contexts support MFA on the APM maintenance interface, but they do not state WoW as a condition for the APM interface and calibration is only implied rather than explicitly named in SEC-015.",True,"All claims about interface requirement, WoW, authentication method, and requirement IDs are directly supported by the retrieved contexts.",,skipped,False
"In ground mode, what requirement defines the authorized control-surface command path, and which ground system requirement implements that interface?",1-hop,vanilla,azure,none,1,1537,536,86,622,,FCC-007;GCS-022;COMM-018;GCS-001;GCS-006,5,0,,,,,"In GROUND mode, [FCC-007] defines that the FCC shall accept control-surface deflection commands only via the ground-maintenance command path and shall reject any command originating from the autopilot or guidance laws.

The ground system requirement [GCS-022] implements that interface by stating the GCS shall provide ground-maintenance command dispatch per [FCC-007], authenticated and restricted to the ground-crew role.",True,All factual claims in the answer are directly supported by FCC-007 and GCS-022.,True,Both claims about FCC-007 and GCS-022 are directly supported by the retrieved contexts.,,skipped,True
Which endurance-capacity requirement is referenced by the laboratory discharge verification for the 30-minute RTB load profile?,1-hop,vanilla,azure,none,1,2242,552,109,661,,APM-037;APM-009;CDL-025;DLNK-016;PWR-035,5,0,,,,,"The endurance-capacity requirement referenced by the laboratory discharge verification for the 30-minute RTB load profile is [APM-009]. This requirement specifies that the main battery capacity must sustain the essential-bus and emergency-bus loads for at least 30 minutes at 70% DoD, supporting the return-to-base profile. The laboratory test verification is defined in [APM-037], which directly verifies [APM-009] by ensuring terminal voltage remains above cutoff and DoD does not exceed 70% during the test.",True,All claims are directly supported by APM-037 and APM-009.,True,"All factual claims in the answer are directly supported by the retrieved contexts, specifically APM-037 and APM-009.",,skipped,True
"Which integration-rig HIL test verifies the backup GCS cold-standby switchover requirement, including two-minute recovery and retained control authority?",1-hop,graphrag,azure,none,1,892,1333,80,1413,,GCS-040;GCS-025;GCS-038;NAV-035;PWR-034;PWR-035;TCS-020;EMS-034;EMS-006;FMS-021;GCS-021;NAV-007;PWR-006;PWR-018;AUTO-009,15,0,,,,,"The integration-rig HIL test verifying the backup GCS cold-standby switchover requirement, including two-minute recovery and retained control authority, is defined in [GCS-040]. This test simulates primary-GCS failure during a HIL mission, demonstrating switchover in ≤ 2 min and no loss of control authority, thereby verifying [GCS-025].",True,All claims are directly supported by GCS-040 and its link to GCS-025.,True,[GCS-040] literally specifies the described HIL test and its verification of [GCS-025].,,skipped,True
How does the thermal control architecture referenced by the initial avionics power requirement ultimately constrain the downstream avionics power requirement reached at the end of the trace chain?,3+-hop,graphrag,azure,none,1,2049,1374,136,1510,,TCS-002;PWR-001;STR-021;ICE-015;TCS-008;TCS-004;TCS-001;ICE-008;ADS-019;DLNK-020;ENG-029;EPS-002;FCC-041;FCC-046;ICE-001,15,0,,,,,"The retrieved context does not contain sufficient information to trace how the initial avionics power requirement (from PWR) constrains a downstream avionics power requirement via the thermal control architecture. The available requirements (e.g., [PWR-001], [TCS-004], [TCS-008]) specify the purposes, platform applicability, and some power and thermal management interactions, but there is no explicit trace or technical chain from initial avionics power allocation through TCS, resulting in a directly constrained downstream avionics power requirement.

In summary, the requirements set does not describe or enumerate a trace chain from primary electrical power through thermal control to a downstream avionics power constraint.",True,The answer only states that the provided contexts lack an explicit trace chain linking a PWR avionics power requirement through TCS to a downstream avionics power requirement.,True,The answer correctly states that the trace chain is not described in the retrieved contexts and avoids unsupported claims.,,skipped,True
