query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,judge_gpt5_faithful,judge_gpt5_reason,judge_gpt41_faithful,judge_gpt41_reason,judge_gemini_faithful,judge_gemini_reason,judge_unanimous
Which flight control computer requirement is ultimately implicated by the flight data recorder verification path through navigation and GPS references?,3+-hop,adaptive,azure,none,1,7480,1551,302,1853,FDR-022;FMS-004;SEC-035;AUTO-004;NAV-002;GPS-006;COMM-018;NAV-008;ADS-020;CDL-024;COMM-029;ENG-037;FMS-006;GPS-009;GPS-030,FDR-022;FMS-004;SEC-035;AUTO-004;NAV-002;GPS-006;COMM-018;NAV-008;ADS-020;CDL-024;COMM-029;ENG-037;FMS-006;GPS-009;GPS-030,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,True,"The answer contains no factual claims, so nothing is unsupported.",False,No flight control computer requirement is explicitly implicated by a flight data recorder verification path through navigation and GPS references in the retrieved contexts.,,skipped,False
"Which power requirement traces through the built-in test and security controls to satisfy the instrumentation requirement, and what security constraint is referenced at both ends of that path?",3+-hop,vanilla,azure,none,0,4834,547,262,809,SEC-016;SEC-014;SEC-006;BIT-020;SEC-015,SEC-016;SEC-014;SEC-006;BIT-020;SEC-015,5,0,,,,,False,"The contexts show only PWR-027 traced via BIT-020 and SEC-015, but do not include any instrumentation requirement or a matching security constraint at both ends.",False,"The answer is missing, so no factual claims are supported by the contexts.",,skipped,True
"Which flight-test verification demonstrates that EO/IR geolocation from line-of-sight, navigation, and ranging meets 10 m CEP out to 15 km?",1-hop,agentic-graph,azure,none,2,8964,2210,296,2506,EOIR-029;EOIR-014,EOIR-029;EOIR-014;SAR-024;EOIR-013;SAR-009,5,0,sufficient,semantic,,,True,"The answer makes no factual claims, so there is nothing unsupported by the provided contexts.",True,"EOIR-029 describes flight-test verification of EO/IR geolocation accuracy meeting ≤10 m CEP at ≤15 km range, referencing EOIR-014 which defines requirements for line-of-sight, navigation, and ranging.",,skipped,True
"How does the GPS requirement trace through inertial navigation to the downstream GPS dependency and back into INS, and what end-to-end dependency does that establish?",3+-hop,vanilla,azure,none,1,8083,636,466,1102,INS-013;INS-001;INS-002;INS-043;NAV-007,INS-013;INS-001;INS-002;INS-043;NAV-007,5,0,,,,,False,"The answer requires tracing back into INS and establishing an end-to-end dependency, but the contexts only show INS depending on GPS and NAV refining INS-013, not a full bidirectional trace or end-to-",False,"The answer requires tracing GPS requirements through INS and downstream dependencies, but the contexts do not describe an end-to-end dependency path or the traceability back into INS.",,skipped,True
Which actuator-command saturation limits and rates must the anti-windup logic use to prevent integrator growth when surface commands are clamped?,1-hop,vanilla,azure,none,1,5683,663,329,992,FCC-028;FCC-023;FCC-026;FCC-030;FCC-038,FCC-028;FCC-023;FCC-026;FCC-030;FCC-038,5,0,,,,,False,The answer is empty and does not provide any supported factual claims.,True,FCC-028 and FCC-038 specify that anti-windup logic must use actuator-command saturation limits and rates as found in the Flight_Control_Limits table.,,skipped,False
"Which radar altimeter mode requirement supports terrain-avoidance advisory coupling, and which autopilot requirement governs autonomous DAA resolution engagement?",1-hop,adaptive,azure,none,2,14101,2469,387,2856,RADAR-017;AUTO-020;AUTO-006,RADAR-017;RADAR-005;RADAR-009;STR-015;RADAR-007;AUTO-020;AUTO-006;AUTO-038;RADAR-017;AUTO-021,10,0,sufficient,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=False, numeric=False)",False,"The answer is missing, so no factual claims can be evaluated against the provided contexts.",True,RADAR-017 supports terrain-avoidance advisory coupling and AUTO-020 governs autonomous DAA resolution engagement as shown in the contexts.,,skipped,False
"In approach mode, if a pilot override disconnects the autopilot, what guidance-source context and mode-transition details must the flight data recorder capture?",2-hop,vanilla,azure,none,2,7882,531,311,842,AUTO-010;AUTO-019;AUTO-021;FMS-029;AUTO-009,AUTO-010;AUTO-019;AUTO-021;FMS-029;AUTO-009,5,0,,,,,False,The answer is empty and does not provide any supported response to the question.,False,No context specifies the need to capture guidance-source or mode-transition details in the FDR; only AUTO_DISENGAGED is required per FDR-015.,,skipped,True
"Which flight-control computer display behavior is validated by the HMI verification requirement through the linked display logic reference, and what upstream cockpit interface requirement does it trace back to?",3+-hop,agentic,azure,none,0,15463,4602,517,5119,HMI-015;FCC-029,NBC3-FCC-002;FCC-004;ALX2-FCC-003;FCC-053;FCC-029;FCC-052;FCC-001;FCC-007;FCC-054;FCC-C5,10,3,continue,semantic,,,False,The answer is empty and does not answer the question from the provided contexts.,False,"No context explicitly describes HMI verification requirement, linked display logic reference, or traces to an upstream cockpit interface requirement.",,skipped,True
How does the FCC’s 1 Hz BIT status reporting drive both FDR health-record storage and the BIT subsystem’s consolidated health-status publication?,2-hop,vanilla,azure,none,2,7607,448,351,799,BIT-008;FCC-047;FDR-005;BIT-036;BIT-024,BIT-008;FCC-047;FDR-005;BIT-036;BIT-024,5,0,,,,,False,The answer is empty and does not address the question posed by the provided requirements.,True,All claims about FCC's 1 Hz BIT status driving FDR health-record storage and BIT subsystem publication are directly supported by the retrieved contexts.,,skipped,False
"When flying an LPV or LNAV/VNAV approach, what SBAS processing and resulting GPS-aided NAV accuracy must be maintained, and what minima remain if SBAS is lost?",2-hop,agentic-graph,azure,none,0,18001,4402,595,4997,NAV-034,NAV-016;NAV-009;NAV-007;NAV-008;NAV-034,5,3,continue,semantic,,,False,"The answer is empty and does not provide the SBAS processing, NAV accuracy, or remaining minima asked for in the question.",False,The answer is missing; no factual claims were made to validate against the contexts.,,skipped,True
Which flight data recorder requirement traces to the power subsystem’s 10 Hz real-time power-status telemetry publication to the recorder?,1-hop,adaptive,azure,none,1,7972,1522,112,1634,PWR-015;FDR-001;FDR-005;FDR-028;FDR-030;PWR-026;FDR-022;FDR-008;APM-023;APM-030;BIT-002;EPS-016;FCC-012;FCC-047;FDR-016,PWR-015;FDR-001;FDR-005;FDR-028;FDR-030;PWR-026;FDR-022;FDR-008;APM-023;APM-030;BIT-002;EPS-016;FCC-012;FCC-047;FDR-016,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,False,The answer is empty and does not identify the traced FDR requirement supported by the contexts.,True,"FDR-028 explicitly requires the FDR to record PWR_STATUS_MSG per PWR-015 at 10 Hz, directly tracing the FDR flight data recording requirement to the power subsystem's 10 Hz real-time power-status tele",,skipped,False
"How does navigation fusion respond to inertial/GPS spoof indications, and which INS spoof-detection criteria drive rejection of suspect GPS updates?",1-hop,vanilla,azure,none,2,6545,523,419,942,NAV-028;INS-028;INS-029;SEC-025;INS-052,NAV-028;INS-028;INS-029;SEC-025;INS-052,5,0,,,,,True,"The answer contains no factual claims, so there is nothing unsupported by the contexts.",True,All claims about fusion response to spoof indicators and INS spoof-detection criteria are directly supported by the retrieved contexts.,,skipped,True
Which flight data recorder requirement traces to the power subsystem’s 10 Hz real-time power-status telemetry publication to the recorder?,1-hop,agentic,azure,none,0,15979,4591,554,5145,EPS-016;EPS-020;FDR-028,EPS-016;EPS-020;EPS-023;EPS-022;EPS-008;ICE-016;ICE-018;ICE-014;ICE-017;ICE-008,10,3,continue,semantic,,,False,The contexts do not provide any flight data recorder requirement tracing to a 10 Hz real-time power-status telemetry publication; they only mention FDR-028 for a 5 Hz EPS_STATUS_MSG.,False,"No context states a flight data recorder requirement traces to a 10 Hz real-time power-status telemetry publication; the published rate is 5 Hz per contexts, and the 10 Hz source selection arbitration",,skipped,True
How does the Skyrunner-T1 hybrid-mode test requirement refine the higher-level navigation-mode accuracy and output requirement?,1-hop,agentic-graph,azure,none,2,21815,6262,890,7152,INS-001;NAV-006;NAV-001,SKT1-NAV-001;SKT1-ADS-001;SKT1-AUTO-001;SKT1-FCC-003;SKT1-INS-002;INS-001;SKT1-INS-001;NAV-006,8,3,continue,semantic,,,True,"The answer contains no factual claims, so all claims are vacuously supported by the provided contexts.",True,"The answer is supported: SKT1-NAV-001 specifies Skyrunner-T1 HYBRID mode position accuracy ≤ 25 m CEP and states it refines NAV-006, which sets higher-level accuracy as NSE ≤ 0.1 nmi horizontal (95%) ",,skipped,True
"During takeoff-to-climb transition, when may the FCC enable the inner-loop climb schedule given sustained climb rate, both main-gear WoW indications, sensor voting, and input debounce?",2-hop,graphrag,azure,none,0,7891,1634,378,2012,FCC-008;FCC-048;INS-006;LDG-016;FCC-037;FCC-020;ENG-023;FCC-005;AUTO-026;FCC-007;FCC-009;FCC-012;FCC-032;FCC-054;HMI-070,FCC-008;FCC-048;INS-006;LDG-016;FCC-037;FCC-020;ENG-023;FCC-005;AUTO-026;FCC-007;FCC-009;FCC-012;FCC-032;FCC-054;HMI-070,15,0,,,,,True,"No factual claims are present in the answer, so nothing is unsupported by the provided contexts.",True,"All claims about FCC inner-loop climb schedule enablement during the takeoff-to-climb transition, including sustained climb rate, WoW indications, sensor voting, and input debounce, are fully supporte",,skipped,True
How are the inertial-measurement structural-notch filters validated using ground-vibration data and in-flight flutter testing to show adequate damping through the required flutter-clearance margin?,2-hop,agentic,azure,none,2,19538,3632,689,4321,FCC-027;STR-020;STR-026;FCC-056;STR-025,FCC-056;STR-020;STR-025;FCC-027;STR-026,5,3,continue,semantic,,,True,"The empty answer makes no factual claims, so it is vacuously supported by the provided contexts.",True,"All claims about validation of notch filters using ground-vibration data and in-flight flutter testing for damping and margin are supported by FCC-056, STR-020, and STR-025.",,skipped,True
"When emergency inner-loop conditions assert, how must the autopilot mode logic support the EMS emergency transition and FCC coordination?",1-hop,vanilla,azure,none,0,5436,620,345,965,AUTO-009;EMS-006;FCC-009;FCC-010;EMS-004,AUTO-009;EMS-006;FCC-009;FCC-010;EMS-004,5,0,,,,,False,"The answer is missing, so no factual claims can be verified from the provided contexts.",True,"All claims required for autopilot disengagement, EMS emergency transition, and FCC coordination are directly supported by the retrieved requirements.",,skipped,False
"Which flight management function, via the flight data recorder linkage, ultimately traces to the data link requirement, and how is that end-to-end dependency justified across subsystems?",3+-hop,agentic,azure,none,1,30780,6059,1435,7494,CDL-030;ICE-019;FDR-017;ICE-017;FDR-008;FCC-012;FCC-047,ICE-012;ICE-017;ICE-001;ICE-019;ICE-008;FCC-012;FCC-047;FCC-004;FCC-001;FCC-C5;ADS-004;ADS-001;ADS-021;ADS-017;ADS-020,15,3,continue,semantic,,,True,"The answer contains no factual claims, so it is vacuously supported by the provided contexts.",False,No retrieved context mentions a flight management function tracing to a data link requirement or justifies end-to-end dependency across subsystems.,,skipped,False
"What flight control computer behavior, as referenced by cockpit display logic and lighting requirements, ultimately satisfies the applicable security requirement?",3+-hop,adaptive,azure,none,2,7479,1723,327,2050,SEC-014;LGT-008;LGT-003;LGT-001;LGT-004;LGT-014;HMI-003;SEC-035;CDL-030;ENG-037;AUTO-006;AUTO-033;CDL-035;COMM-023;ENG-021,SEC-014;LGT-008;LGT-003;LGT-001;LGT-004;LGT-014;HMI-003;SEC-035;CDL-030;ENG-037;AUTO-006;AUTO-033;CDL-035;COMM-023;ENG-021,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,True,"The answer contains no factual claims, so nothing is unsupported.",False,No retrieved context links FCC behavior to cockpit display logic or lighting requirements with respect to any security requirement.,,skipped,False
"Which test requirement verifies, by RF-simulator satellite-fault injection, the FDE requirement to detect and exclude an unhealthy satellite within six seconds?",1-hop,graphrag,azure,none,1,3999,1568,126,1694,GPS-034;GPS-014;FMS-044;FDR-070;ENG-042;FCC-055;ENG-043;FCC-052;ENG-036;ENG-039;FCC-013;FCC-014;FCC-015;FCC-036;FDR-004,GPS-034;GPS-014;FMS-044;FDR-070;ENG-042;FCC-055;ENG-043;FCC-052;ENG-036;ENG-039;FCC-013;FCC-014;FCC-015;FCC-036;FDR-004,15,0,,,,,False,The answer is empty and does not identify the supported test requirement GPS-034.,True,"GPS-034 explicitly states that RAIM/FDE performance shall be verified by satellite-fault injection on an RF simulator and verifies GPS-014, which includes the requirement to detect and exclude an unhe",,skipped,False
Which GNSS dilution-of-precision outputs feed the navigation fusion QoS score computation for operator display?,1-hop,vanilla,azure,none,2,4192,459,126,585,NAV-021;INS-038;NAV-020;NAV-019;NAV-011,NAV-021;INS-038;NAV-020;NAV-019;NAV-011,5,0,,,,,False,"The answer is empty and does not state which GNSS DOP outputs are used, while the contexts only support GPS DOP generally.",False,The contexts only mention 'GPS DOP' as a GNSS dilution-of-precision metric used in the QoS score; other DOP outputs are not specified.,,skipped,True
"Which security requirement cited by the payload design is ultimately satisfied by the autonomy function, and where is that same security constraint referenced again downstream?",3+-hop,graphrag,azure,none,2,9864,1470,263,1733,SEC-014;SEC-012;SEC-016;SEC-003_1;SEC-002;SEC-004;SEC-028;SEC-015;APM-029;BIT-020;BIT-031;EMS-021;EMS-033;FCC-011;FCC-044,SEC-014;SEC-012;SEC-016;SEC-003_1;SEC-002;SEC-004;SEC-028;SEC-015;APM-029;BIT-020;BIT-031;EMS-021;EMS-033;FCC-011;FCC-044,15,0,,,,,False,The answer is empty and does not identify any cited security requirement or downstream reference from the provided contexts.,True,"SEC-015 is cited as a security requirement in payload-related answers, is satisfied by maintenance authentication (autonomy), and is referenced downstream by APM-029, BIT-020, and BIT-031.",,skipped,False
