query,pipeline,repeat,query_type,judged_on,gemini_faithful,gemini_reason,gemini_tokens
"Who is Hans Albrecht, Hereditary Prince Of Schleswig-Holstein's maternal grandmother?",graphrag,0,2-hop,2026-08-21,True,All facts regarding Hans Albrecht's parentage and his maternal grandmother Princess Alexandra of Saxe-Coburg and Gotha are directly supported by the retrieved contexts.,2165
Who is Al-Nu'Man Vi Ibn Al-Mundhir's paternal grandfather?,graphrag,0,2-hop,2026-08-21,True,"The answer is fully supported by the retrieved contexts, which identify Al-Nu'man VI as the son of al-Mundhir III ibn al-Harith and al-Mundhir as the son of Al-Harith ibn Jabalah.",2160
Where was the place of burial of Mariamne I's husband?,graphrag,0,2-hop,2026-08-21,True,The answer accurately identifies Herod the Great from the context and correctly notes that his place of burial is not provided in the retrieved texts.,1889
Who is the child of the director of film Kathputli (1971 Film)?,graphrag,0,2-hop,2026-08-21,True,The answer accurately cites the retrieved contexts which confirm that Kathputli (1971 film) was directed by Brij (Brijmohan Sadanah) and that Kamal Sadanah is his son.,3307
Which country the director of film Batman: The Dark Knight Returns (Film) is from?,graphrag,0,2-hop,2026-08-21,True,All claims regarding the director and his nationality/origins are fully supported by the provided text chunks.,3509
What nationality is Margaret Of Hereford's mother?,graphrag,0,2-hop,2026-08-21,True,"The contexts explicitly state that Margaret of Hereford's mother, Sibyl de Neufmarché, was a Cambro-Norman heiress and noblewoman.",2111
"Which film came out first, Festival In Cannes or Petria'S Wreath?",graphrag,0,1-hop,2026-08-21,True,All factual claims and citations are directly supported by the retrieved contexts.,2171
Do director of film D'Annunzio (Film) and director of film Così Parlò Bellavista have the same nationality?,graphrag,0,3+-hop,2026-08-21,False,"The contexts only state that the films are Italian, not the nationalities of directors Sergio Nasca and Luciano De Crescenzo.",2723
"Which film has the director who died first, Big Happiness or Border Romance?",graphrag,0,3+-hop,2026-08-21,True,"All facts, including directors, death dates, and the final conclusion, are fully supported by the retrieved contexts.",2910
"Where did George Tryon, 1St Baron Tryon's father die?",graphrag,0,2-hop,2026-08-21,True,All claims regarding George Tryon's father and the location of his death are fully supported by the retrieved contexts.,2263
Who is the paternal grandmother of Bianca Maria Sforza?,graphrag,0,2-hop,2026-08-21,True,The answer logically deduces Bianca Maria Sforza's paternal grandmother as Bianca Maria Visconti directly from the provided contexts.,1828
"Which film whose director was born first, Meri Jung or La Fille Du Torrent?",graphrag,0,3+-hop,2026-08-21,True,All factual claims regarding the directors of both films and their birth dates are fully supported by the retrieved contexts.,2355
Where was the place of burial of Sultan Cem's father?,graphrag,0,2-hop,2026-08-21,True,The answer accurately identifies Cem's father as Mehmed II based on the context and correctly states that his burial place is not mentioned.,1608
"Which film was released first, Sarah Prefers To Run or Tears Of April?",graphrag,0,1-hop,2026-08-21,True,All facts regarding the release years of both films and the comparison are fully supported by the retrieved contexts.,1400
"Which film has the director born later, Kaalapani or Strictly Modern?",graphrag,0,3+-hop,2026-08-21,True,All statements and inferences are fully supported by the retrieved context.,4331
"Which film has the director who died first, The Admiral Was A Lady or The Whales Of August?",graphrag,0,3+-hop,2026-08-21,True,"All facts, dates, and conclusions in the answer are directly supported by the retrieved contexts.",3266
"Which film whose director was born first, El Lazarillo De Tormes or Balyasakhi?",graphrag,0,3+-hop,2026-08-21,True,"All claims regarding the films, directors, and their respective birth dates are fully supported by the retrieved contexts.",2622
Are Ding Yaping and Johann Christian Gustav Lucae of the same nationality?,graphrag,0,1-hop,2026-08-21,True,All claims about the nationalities of Ding Yaping and Johann Christian Gustav Lucae are directly supported by the retrieved contexts.,2421
"Are both Chak 26/11-L, Chichawatni and Chah-E Ali Kapari located in the same country?",graphrag,0,1-hop,2026-08-21,True,All factual claims regarding the locations of both villages in Pakistan and Iran are fully supported by the cited contexts.,1411
"Who was born first, Enzo Corigliano or Song Dong-Hwan?",graphrag,0,1-hop,2026-08-21,True,The answer accurately states the birthdates of Song Dong-hwan and Enzo Corigliano using the provided contexts.,1762
What is the date of death of the director of film Honest Raj?,graphrag,0,2-hop,2026-08-21,True,The answer accurately cites the director and his date of death based on the provided contexts.,2765
Who is the spouse of the director of film You Talkin' To Me? (Film)?,graphrag,0,2-hop,2026-08-21,True,All claims in the answer are directly supported by the retrieved contexts.,2221
Where was the wife of Ned Manning born?,graphrag,0,2-hop,2026-08-21,True,"The contexts confirm Ned Manning was married to Bronwyn Bancroft and that Bronwyn Bancroft was born in Tenterfield, New South Wales.",1857
What is the place of birth of the director of film The United States Of America (Film)?,graphrag,0,2-hop,2026-08-21,True,"The answer accurately reflects the retrieved contexts, correctly stating the director and noting that a specific place of birth is not provided in the text.",2433
Who is Humphrey Of Montfort's paternal grandmother?,graphrag,0,2-hop,2026-08-21,True,All facts regarding Humphrey of Montfort's lineage to his paternal grandmother Helvis of Ibelin are directly supported by the context.,2548
"Are both villages, Rogozikha and Turbaza ""Katun"", located in the same country?",graphrag,0,1-hop,2026-08-21,True,Both locations are stated to be in Russia in the retrieved contexts [2W-174-P04] and [2W-174-P06].,1024
What nationality is the composer of film Dhilluku Dhuddu 2?,graphrag,0,2-hop,2026-08-21,True,All claims regarding the composer and his nationality are directly supported by the retrieved contexts.,3166
What is the place of birth of the director of film K-9: P.I.?,graphrag,0,2-hop,2026-08-21,True,All claims regarding the director of the film and his place of birth are directly supported by the provided contexts.,2888
"Which film has the director who died earlier, The Right Person or The Curtain Falls?",graphrag,0,3+-hop,2026-08-21,True,Every claim in the answer is fully supported by the provided contexts.,1977
Who is the mother-in-law of Princess Clotilde Of Saxe-Coburg And Gotha?,graphrag,0,2-hop,2026-08-21,True,All factual claims regarding Princess Clotilde's marriage and Archduke Joseph Karl's mother are directly supported by the retrieved contexts.,2196
"Which film has the director who died later, Elle Boit Pas, Elle Fume Pas, Elle Drague Pas, Mais... Elle Cause ! or The Very Eye Of Night?",graphrag,0,3+-hop,2026-08-21,True,All factual claims and dates are fully supported by the retrieved contexts.,2743
Did Neil Hopkins and Lenore E. Walker share the same nationality?,graphrag,0,1-hop,2026-08-21,True,Both contexts explicitly state that Neil Hopkins and Lenore E. Walker are American.,1555
"Which film has the director born earlier, Meera (1945 Film) or Old Mother Riley'S Ghosts?",graphrag,0,3+-hop,2026-08-21,True,"All claims regarding the directors, their birthdates, and the comparison are fully supported by the provided contexts.",1855
"Which film has the director who died later, Suyetchai Mla or Brilliant Lies?",graphrag,0,3+-hop,2026-08-21,False,"The answer's opening claim that Brilliant Lies has the director who died later directly contradicts the retrieved contexts, which show that Guru Dhanapal (director of Suyetchai MLA) died in 2014, late",2925
"Which film came out earlier, Locked In (Film) or Angel'S Rage?",graphrag,0,1-hop,2026-08-21,True,The answer accurately states the release years and correctly identifies which film came out earlier based on the cited contexts.,2186
"Which film was released first, Sankaranum Mohananum or Cold Blade?",graphrag,0,1-hop,2026-08-21,True,All statements about the release years of Cold Blade and Sankaranum Mohananum are directly supported by the retrieved contexts.,3030
"Which film has the director who was born earlier, Ruler Of The Road or Carson City Cyclone?",graphrag,0,3+-hop,2026-08-21,False,"The contexts do not provide birth dates for either director, so the initial claim that Ruler of the Road has the earlier-born director is unsupported.",3532
"Which film whose director was born first, The Liberace Of Baghdad or Wild Heather?",graphrag,0,3+-hop,2026-08-21,True,"All facts and citations are directly supported by the retrieved contexts, including the logical inference that the director of a 1921 film was born before 1965.",3419
"Which film whose director was born first, The Adjuster or Hajen Som Visste För Mycket?",graphrag,0,3+-hop,2026-08-21,True,"All factual claims regarding the directors, their birth dates, and the resulting comparison are fully supported by the retrieved contexts.",2831
Do director of film La Neve Nel Bicchiere and director of film Lucia'S Grace have the same nationality?,graphrag,0,3+-hop,2026-08-21,True,"All factual statements about the films, their directors, and the missing nationality information for Florestano Vancini are fully supported by the retrieved contexts.",2396
"Which album was released earlier, Years Past Matter or Digital Smoke?",graphrag,0,1-hop,2026-08-21,True,All facts and release dates are directly supported by the provided contexts.,1744
"Which film has the director died first, The Girl In The Red Velvet Swing or Ghosts Of Port Arthur?",graphrag,0,3+-hop,2026-08-21,True,"All claims regarding directors, film titles, death dates, and the final conclusion are accurately supported by the retrieved contexts.",2312
