query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,judge_gpt5_faithful,judge_gpt5_reason,judge_gpt41_faithful,judge_gpt41_reason,judge_gemini_faithful,judge_gemini_reason,judge_unanimous
Which flight-control cross-channel data link timing and integrity behavior must BIT monitor to satisfy CBIT consistency-check verification?,1-hop,agentic-graph,azure,none,0,18038,4207,757,4964,FCC-015;CRC-32;FCC-046;FCC-019;FCC-053,FCC-047;FCC-015;FCC-046;FCC-053;FCC-019,5,3,continue,semantic,,,False,The answer is empty and does not state the required CCDL behavior from the contexts.,False,The answer is missing; no claims were made to evaluate for support.,,skipped,True
"How is an EKF divergence detected, reset, and cross-referenced to flight data recording of the divergence snapshot and reset state?",1-hop,adaptive,azure,none,0,20579,5657,833,6490,NAV-024;FDR-024;NAV-036,NAV-024;NAV-036;NAV-016;NAV-011;NAV-028;ADS-014;ADS-016;ADS-008;ADS-026;ADS-005;FCC-012;FCC-017;FCC-009;STR7-FCC-006;NBC3-FCC-004,15,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=True, numeric=False)",False,The answer is empty and therefore does not answer the question from the provided context.,True,"All claims in the answer regarding EKF divergence detection (using innovation sum-of-squares >9 sigma over 10 s detected within 1 s), filter reset with best estimates, and logging to FDR are directly ",,skipped,False
Which SAR status message fields and update rate provide the health input the built-in test function aggregates into the overall payload health report?,1-hop,vanilla,azure,none,1,4401,617,150,767,BIT-026;SAR-019;COMM-020;FCC-051;APM-026,BIT-026;SAR-019;COMM-020;FCC-051;APM-026,5,0,,,,,True,"SAR-019 states SAR_STATUS_MSG at 1 Hz includes mode, swath centre coordinates, current PRF, transmitter health, antenna pointing, and fault-word, which BIT-026 identifies as the SAR health input.",True,"SAR_STATUS_MSG fields providing health input are transmitter health and fault-word, and the update rate is 1 Hz, as stated in SAR-019.",,skipped,True
Which flight control computer requirement ultimately traces the EMS command/data link interface constraint back to the originating EMS behavior requirement?,3+-hop,agentic-graph,azure,none,0,17500,6629,528,7157,FCC-009;EMS-001;EMS-010;FCC-010;EMS-020,FCC-010;FCC-009;FCC-030;FCC-023;FCC-006;ICE-019;ICE-008;ICE-016;ICE-017;ICE-012;ICE-019;ICE-008;ICE-004;ICE-016;ICE-013,15,3,continue,semantic,,,False,The contexts do not identify any FCC requirement that traces an EMS command/data link interface constraint back to an originating EMS behavior requirement.,False,None of the retrieved contexts mention an EMS command/data link interface constraint or its tracing to an originating EMS behavior requirement.,,skipped,True
Which flight computer control requirement is ultimately justified by the flight data recorder requirement through the linked security and built-in-test trace chain?,3+-hop,graphrag,azure,none,2,6149,1389,249,1638,SEC-035;FDR-001;SEC-014;FDR-060;COMM-018;FDR-015;BIT-040;SEC-028;AUTO-010;BIT-002;BIT-006;BIT-039;CDL-024;COMM-029;EMS-019,SEC-035;FDR-001;SEC-014;FDR-060;COMM-018;FDR-015;BIT-040;SEC-028;AUTO-010;BIT-002;BIT-006;BIT-039;CDL-024;COMM-029;EMS-019,15,0,,,,,False,No retrieved context provides a trace chain from any FDR requirement through security and BIT to a flight computer control requirement.,False,There is no direct or indirect trace chain from the flight data recorder requirement to a flight computer control requirement through security and built-in-test requirements in the provided contexts.,,skipped,True
What test evidence shows linked-mode pilot commands meet the ground-station latency requirement while being received and routed by the command data link?,2-hop,vanilla,azure,none,0,7883,522,320,842,CDL-038;GCS-006;ENG-041;CDL-011;COMM-027,CDL-038;GCS-006;ENG-041;CDL-011;COMM-027,5,0,,,,,False,The answer is empty and does not provide any supported test evidence.,False,No context directly links test evidence for linked-mode pilot command latency across both GCS and CDL; contexts describe separate GCS and CDL latency tests.,,skipped,True
Which payload command ID ranges must the PMC dispatch to each sensor or external store under the payload command routing table?,1-hop,graphrag,azure,none,0,4727,1557,217,1774,PLD-009;PLD-033;PLD-021;PLD-003;PLD-016;PLD-017;PLD-031;PLD-034;BIT-030;CDL-030;CDL-033;EOIR-025;SAR-021;STR-038;AUTO-006,PLD-009;PLD-033;PLD-021;PLD-003;PLD-016;PLD-017;PLD-031;PLD-034;BIT-030;CDL-030;CDL-033;EOIR-025;SAR-021;STR-038;AUTO-006,15,0,,,,,True,The answer is empty and makes no factual claims.,True,All command ID ranges and their sensor/store targets are directly listed in the Payload_Command_Routing table in the retrieved contexts.,,skipped,True
"Which communications capability document is explicitly excluded from the tactical Link‑16 terminal scope, and what assurance levels govern it?",1-hop,agentic,azure,none,1,15195,3654,420,4074,CDL-001;DLNK-002;DLNK-001;CDL-003,DLNK-002;DLNK-003;DLNK-001;DLNK-013;CDL-003,5,3,continue,semantic,,,False,"The contexts exclude the primary CDL document, but they do not state any assurance levels governing CDL; only DLNK assurance levels are given.",True,"The contexts explicitly state the primary CDL (##CDL.CDL-001) is excluded from the tactical Link-16 terminal scope, and assurance for the DLNK software is governed by DO-178C DAL-B and DO-326A/DO-356A",,skipped,False
Which endurance-capacity requirement is referenced by the laboratory discharge verification for the 30-minute RTB load profile?,1-hop,graphrag,azure,none,1,4507,1341,159,1500,APM-037;APM-009;CDL-025;DLNK-016;PWR-035;PWR-018;FCC-055;COMM-016;AUTO-022;EMS-029;FCC-036;GPS-026;INS-035;NAV-026;PLD-028,APM-037;APM-009;CDL-025;DLNK-016;PWR-035;PWR-018;FCC-055;COMM-016;AUTO-022;EMS-029;FCC-036;GPS-026;INS-035;NAV-026;PLD-028,15,0,,,,,False,"The answer is empty and does not provide the referenced requirement, which is APM-009 in the contexts.",True,APM-037 explicitly states the laboratory discharge test verifies battery discharge endurance requirement APM-009 for the 30-minute RTB load profile.,,skipped,False
"For loss of INS with no valid GPS/barometric fallback, what autonomous emergency transition and priority-tagged GCS mode-change notification are required?",2-hop,adaptive,azure,none,0,14657,3770,446,4216,EMS-010;FCC-009,INS-013;FCC-009;NAV-007;FCC-017;GPS-008,5,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=3, trace_kw=False, chain_ind=False, numeric=False)",True,"The answer is empty, so it makes no factual claims beyond the provided contexts.",True,FCC-009 supports autonomous emergency transition and priority-tagged GCS mode-change notification upon loss of valid INS data with no GPS/barometric fallback.,,skipped,True
Which communications requirement is ultimately fulfilled by the automatic control requirement through the referenced security and command/data link requirements?,3+-hop,agentic-graph,azure,none,1,14992,5056,394,5450,SEC-008;FCC-031;CDL-013;FCC-040,SEC-008;COMM-018;CDL-001;CDL-003;COMM-012;SEC-014;COMM-013;COMM-010;CDL-004;SEC-028,10,3,continue,semantic,,,False,The answer is empty and does not identify any communications requirement from the provided contexts.,False,"The answer is missing, so no claims are supported by the contexts.",,skipped,True
"Which command/data link verification requirement ultimately traces through the security controls to the flight control computer constraint, and how does that chain close back to the same security requirement?",3+-hop,agentic,azure,none,0,16078,4575,493,5068,SEC-008;FCC-031;CDL-013,SEC-035;SEC-014;SEC-028;SEC-012;COMM-018;STR-021;SEC-015;HMI-037;SEC-008;FDR-012,10,3,continue,semantic,,,True,"The answer is empty and makes no factual claims, so it is vacuously supported by the provided contexts.",False,The answer is missing; no claims were made to judge for faithfulness.,,skipped,False
Which flight dynamics verification requirement traces through navigation references to the downstream navigation requirement governing the related guidance behavior?,3+-hop,vanilla,azure,none,2,4908,577,236,813,FMS-004;AUTO-004;GPS-006;NBC3-NAV-001;HMI-005,FMS-004;AUTO-004;GPS-006;NBC3-NAV-001;HMI-005,5,0,,,,,False,The answer is empty and does not identify any requirement from the provided contexts.,False,No context explicitly describes a flight dynamics verification requirement tracing through navigation references to a downstream navigation requirement governing related guidance behavior.,,skipped,True
What navigation time-synchronization service must the flight data recorder use to timestamp mandatory parameters in UTC at native sampling rates?,1-hop,graphrag,azure,none,2,5482,1561,182,1743,FDR-004;GCS-020;PLD-019;NAV-027;FDR-022;GPS-010;INS-037;INS-039;DLNK-007;FCC-029;FCC-034;FDR-016;FDR-020;FDR-070;GPS-028,FDR-004;GCS-020;PLD-019;NAV-027;FDR-022;GPS-010;INS-037;INS-039;DLNK-007;FCC-029;FCC-034;FDR-016;FDR-020;FDR-070;GPS-028,15,0,,,,,False,The answer is empty and does not provide any supported response to the question.,True,"FDR-004 states that the FDR must timestamp parameters at their native rate, synchronized to UTC via NAV.NAV-027, which is also described in NAV-027 as a time-synchronization service derived from GPS o",,skipped,False
"When generator loss is induced on the iron-bird, which loads must drop during the transition to single-generator operation while flight-critical buses stay powered within limits?",2-hop,agentic,azure,none,2,19172,3656,712,4368,EPS-004;EPS-012;EPS-005;EPS-015,EPS-004;EPS-005;EPS-012;EPS-015;EPS-024,5,3,continue,semantic,,,True,"The answer makes no factual claims, so there is nothing unsupported by the provided contexts.",False,The answer is missing; no factual claims were made to evaluate.,,skipped,False
"Given the SAR’s EMC coexistence with the CDL, which GNSS bands and constellations must remain trackable on Stratos-7, AeroLynx-X2, and Nimbus-C3?",2-hop,graphrag,azure,none,2,9182,1457,366,1823,GPS-009;CDL-022;GPS-021;GPS-001;SAR-017;COMM-007;SAR-001;SAR-009;ALX2-PLD-001;CDL-024;COMM-018;DLNK-017;FMS-002;GPS-011;INS-002,GPS-009;CDL-022;GPS-021;GPS-001;SAR-017;COMM-007;SAR-001;SAR-009;ALX2-PLD-001;CDL-024;COMM-018;DLNK-017;FMS-002;GPS-011;INS-002,15,0,,,,,False,The answer is empty and does not state the required GNSS bands and constellations from the contexts.,True,"The answer can be fully supported by [GPS-009], which specifies that on Stratos-7, AeroLynx-X2, and Nimbus-C3 the trackable GNSS bands and constellations are GPS L1 C/A, GPS L5, and Galileo E1/E5a.",,skipped,False
"In approach mode, what guidance source must the flight control computer accept, and what deviation data must the FMS provide to support it?",1-hop,vanilla,azure,none,1,4269,540,220,760,FMS-030;FCC-032;HMI-040;AUTO-019;FCC-007,FMS-030;FCC-032;HMI-040;AUTO-019;FCC-007,5,0,,,,,False,The answer is empty and does not answer the question from the provided contexts.,True,"FCC-032 states that in approach mode the FCC must accept guidance targets exclusively from the FMS approach procedure, and FMS-030 describes that the FMS must provide lateral and vertical deviation si",,skipped,False
"Which security requirement cited by the payload design is ultimately satisfied by the autonomy function, and where is that same security constraint referenced again downstream?",3+-hop,agentic-graph,azure,none,1,632270,9029,662,9691,SEC-010;PLD-012;AUTO-006,SEC-014;CDL-003;SEC-012;SEC-002;STR-038;GCS-009;SEC-008;SEC-028;SEC-003_1;SEC-010;PLD-001;PLD-004;PLD-031;PLD-003;PLD-009;PLD-034;ALX2-PLD-001;PLD-035;PLD-012;PLD-026,20,3,continue,semantic,,,True,"The answer contains no factual claims, so there is nothing unsupported by the provided contexts.",False,"The contexts do not assert which payload security requirement is satisfied by the autonomy function, nor where that same constraint is referenced again downstream.",,skipped,False
"Which HMI requirement implements the FMS uplinked flight-plan change confirmation, including full-diff display before activation?",1-hop,vanilla,azure,none,2,3451,506,112,618,HMI-037;HMI-009;HMI-030;FMS-022;HMI-040,HMI-037;HMI-009;HMI-030;FMS-022;HMI-040,5,0,,,,,True,The answer is empty and therefore makes no factual claims unsupported by the contexts.,True,HMI-037 explicitly requires the HMI to implement FMS uplinked flight-plan change confirmation with full-diff display before activation.,,skipped,True
Which security requirement is ultimately traceable from the initial CDL requirement through the referenced FMS and downstream CDL verification chain?,3+-hop,vanilla,azure,none,0,5522,573,258,831,FMS-022;FDR-012;SEC-010;COMM-018;CDL-003,FMS-022;FDR-012;SEC-010;COMM-018;CDL-003,5,0,,,,,False,The answer is empty and does not identify any security requirement traceable through the cited CDL/FMS chain.,False,The answer is missing; no factual claim was made to judge faithfulness.,,skipped,True
"How is an uplinked flight plan modification protected if cryptographic keys are zeroised, and what verification demonstrates the data link goes safely OFF afterward?",2-hop,adaptive,azure,none,2,21395,4798,641,5439,FCC-011,ADS-026;STR7-ADS-001;ADS-017;ADS-003;ADS-016;FCC-011;FCC-012;FCC-006;STR7-FCC-006;STR7-FCC-004,10,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=True, numeric=True)",False,The answer is empty and does not address the question using the provided contexts.,False,No contexts address protection of uplinked flight plan modifications under key zeroisation or verify data link transitions to OFF.,,skipped,True
Which command-authentication fault-injection verification demonstrates compliance with the cited security assurance activities reference set?,1-hop,vanilla,azure,none,0,3676,509,182,691,SEC-019;PLD-035;CDL-039;SEC-016;EMS-035,SEC-019;PLD-035;CDL-039;SEC-016;EMS-035,5,0,,,,,False,The answer is empty and does not identify any command-authentication fault-injection verification from the provided contexts.,True,"SEC-019 describes command-authentication fault-injection verification referencing DO-356A, matching the question details.",,skipped,False
