query,pipeline,repeat,query_type,judged_on,gemini_faithful,gemini_reason,gemini_tokens
Which SAR status message fields and update rate provide the health input the built-in test function aggregates into the overall payload health report?,agentic,0,1-hop,2026-08-20,True,"All claims regarding the SAR status message, update rate, fields, and BIT aggregation linkage are directly supported by the context.",1363
Which SAR status message fields and update rate provide the health input the built-in test function aggregates into the overall payload health report?,graphrag,0,1-hop,2026-08-20,True,"All factual claims regarding SAR_STATUS_MSG fields, update rate, and BIT aggregation are directly supported by BIT-026 and SAR-019.",2652
Which SAR status message fields and update rate provide the health input the built-in test function aggregates into the overall payload health report?,agentic-graph,0,1-hop,2026-08-20,True,"All claims regarding the SAR status message, update rate, fields, and BIT aggregation are fully supported by BIT-026 and SAR-019.",1638
Which SAR status message fields and update rate provide the health input the built-in test function aggregates into the overall payload health report?,adaptive,0,1-hop,2026-08-20,True,"All claims regarding the BIT aggregation, the SAR_STATUS_MSG update rate (1 Hz), and its fields are accurately derived from BIT-026 and SAR-019.",1512
Which sensor safety interlocks must the SAR mode logic enforce before allowing transition from standby into any transmitting mode?,vanilla,0,1-hop,2026-08-20,True,All statements and requirement citations in the answer are directly supported by the retrieved contexts.,1424
Which sensor safety interlocks must the SAR mode logic enforce before allowing transition from standby into any transmitting mode?,agentic,0,1-hop,2026-08-20,True,"All facts, citations, and interlock conditions in the answer are directly supported by the retrieved contexts.",1427
Which sensor safety interlocks must the SAR mode logic enforce before allowing transition from standby into any transmitting mode?,graphrag,0,1-hop,2026-08-20,True,All claims regarding SAR mode safety interlocks and cited requirements are accurately supported by the contexts.,2197
Which sensor safety interlocks must the SAR mode logic enforce before allowing transition from standby into any transmitting mode?,agentic-graph,0,1-hop,2026-08-20,True,"All listed safety interlocks, mode transition rules, and requirement citations are fully supported by the retrieved context.",1533
Which sensor safety interlocks must the SAR mode logic enforce before allowing transition from standby into any transmitting mode?,adaptive,0,1-hop,2026-08-20,True,"All interlocks, mode transition rules, and requirement references mentioned in the answer are directly supported by the retrieved contexts.",1634
"Which test requirement verifies, by RF-simulator satellite-fault injection, the FDE requirement to detect and exclude an unhealthy satellite within six seconds?",vanilla,0,1-hop,2026-08-20,True,All claims in the answer are directly supported by the retrieved contexts GPS-034 and GPS-014.,1115
"Which test requirement verifies, by RF-simulator satellite-fault injection, the FDE requirement to detect and exclude an unhealthy satellite within six seconds?",agentic,0,1-hop,2026-08-20,True,All statements in the answer are directly supported by requirements GPS-014 and GPS-034.,1358
"Which test requirement verifies, by RF-simulator satellite-fault injection, the FDE requirement to detect and exclude an unhealthy satellite within six seconds?",graphrag,0,1-hop,2026-08-20,True,All claims in the answer are directly supported by the retrieved contexts GPS-034 and GPS-014.,2814
"Which test requirement verifies, by RF-simulator satellite-fault injection, the FDE requirement to detect and exclude an unhealthy satellite within six seconds?",agentic-graph,0,1-hop,2026-08-20,True,All statements and requirement IDs referenced in the answer are directly supported by the retrieved contexts GPS-034 and GPS-014.,1251
"Which test requirement verifies, by RF-simulator satellite-fault injection, the FDE requirement to detect and exclude an unhealthy satellite within six seconds?",adaptive,0,1-hop,2026-08-20,True,All statements and requirement IDs referenced in the answer are directly supported by the retrieved contexts GPS-034 and GPS-014.,2674
"Which operator command categories must the fuel subsystem accept via the command/data link interface, and how are those commands routed?",vanilla,0,1-hop,2026-08-20,True,"All listed fuel subsystem operator command categories, routing details, authentication requirements, and engine coordination interfaces are directly supported by the retrieved context.",1281
"Which operator command categories must the fuel subsystem accept via the command/data link interface, and how are those commands routed?",agentic,0,1-hop,2026-08-20,True,The answer accurately notes the absence of fuel subsystem requirements in the provided context and correctly cites the ICE requirement.,1149
"Which operator command categories must the fuel subsystem accept via the command/data link interface, and how are those commands routed?",graphrag,0,1-hop,2026-08-20,True,"All facts, command categories, and routing details mentioned in the answer are directly supported by the retrieved contexts.",2114
"Which operator command categories must the fuel subsystem accept via the command/data link interface, and how are those commands routed?",agentic-graph,0,1-hop,2026-08-20,True,The answer accurately states that fuel subsystem requirements are absent from the context and correctly details the ICE subsystem requirements provided in ICE-019.,1199
