query,pipeline,repeat,query_type,judged_on,gemini_faithful,gemini_reason,gemini_tokens,gpt41_faithful,gpt41_reason,gpt41_tokens
"For autonomous mode engagement exceptions, what authentication mechanism must operator engagement requests use on the control data links?",vanilla,0,1-hop,2026-08-20,True,All factual claims in the answer are directly supported by AUTO-006 and FCC-011.,1204,True,"All claims about authentication per SEC-010, cryptographic authentication, and required sequence numbers are explicitly supported by the retrieved contexts.",775
"For autonomous mode engagement exceptions, what authentication mechanism must operator engagement requests use on the control data links?",agentic,0,1-hop,2026-08-20,True,"All statements in the answer are directly supported by the provided context chunks AUTO-006, EMS-009, and EMS-011.",1376,True,All claims are directly supported or properly caveated based on the retrieved contexts.,764
"For autonomous mode engagement exceptions, what authentication mechanism must operator engagement requests use on the control data links?",graphrag,0,1-hop,2026-08-20,True,Every claim in the answer is directly supported by the retrieved requirement texts [AUTO-006] and [FCC-011].,2195,True,"All claims about authentication requirements for operator engagement requests on control data links are supported by AUTO-006 and FCC-011, and there are no unsupported claims or requirement IDs not in",1557
"For autonomous mode engagement exceptions, what authentication mechanism must operator engagement requests use on the control data links?",agentic-graph,0,1-hop,2026-08-20,True,"All claims are accurately supported by the retrieved contexts, and the answer correctly identifies that detailed mechanism specifications are not present beyond SEC-010.",1225,True,"All claims are explicitly supported by the retrieved contexts, which reference authentication per SEC-010 for engagement requests and note that details of SEC-010 are not included.",763
"For autonomous mode engagement exceptions, what authentication mechanism must operator engagement requests use on the control data links?",adaptive,0,1-hop,2026-08-20,True,All statements are fully supported by requirement AUTO-006 and accurately note the absence of further SEC-010 details in the context.,1197,True,"All claims are supported and directly referenced from the retrieved contexts, with no unsupported details added.",783
Which system-level security requirement is realized by the flight control computer’s command validation and rejection of invalid GCS commands?,vanilla,0,1-hop,2026-08-20,True,All claims in the answer are directly supported by the retrieved requirements FCC-040 and FCC-031.,1361,True,"All claims in the answer are directly supported by contexts FCC-040 and FCC-031, which state the FCC's command validation function and that it satisfies requirement ##SEC.SEC-008.",869
Which system-level security requirement is realized by the flight control computer’s command validation and rejection of invalid GCS commands?,agentic,0,1-hop,2026-08-20,True,The answer accurately identifies ##SEC.SEC-008 as the realized requirement based directly on FCC-040 and FCC-031.,1861,True,The claim that FCC command validation/rejection realizes ##SEC.SEC-008 is explicitly supported by FCC-040 and FCC-031.,1419
Which system-level security requirement is realized by the flight control computer’s command validation and rejection of invalid GCS commands?,graphrag,0,1-hop,2026-08-20,True,"The answer accurately identifies SEC-008 as the realized system-level security requirement based on FCC-031, FCC-040, and SEC-008.",2419,True,[SEC-008] is referenced in contexts as the system-level requirement satisfied by FCC command validation and rejection of invalid GCS commands.,1762
Which system-level security requirement is realized by the flight control computer’s command validation and rejection of invalid GCS commands?,agentic-graph,0,1-hop,2026-08-20,True,All statements and requirement references in the answer are directly supported by the provided contexts.,1748,True,"Every claim related to SEC-008, FCC-031, and FCC-040 is explicitly supported in the retrieved contexts.",1238
Which system-level security requirement is realized by the flight control computer’s command validation and rejection of invalid GCS commands?,adaptive,0,1-hop,2026-08-20,True,All claims and requirement references in the answer are fully supported by the provided contexts.,1913,True,"[SEC-008] is explicitly cited as being satisfied by FCC command validation in FCC-040 and FCC-031, and SEC-008 describes the relevant command-validation discipline.",1391
Which HMI requirement references the flight-control requirement for joystick deadband and roll/pitch rate limiting on direct manual control?,vanilla,0,1-hop,2026-08-20,True,All statements and requirement references in the answer are directly supported by the retrieved contexts.,1143,True,All factual claims are directly supported by the retrieved contexts.,704
